original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
RETROPERITONEUM/UPPER ABDOMINAL - SMALL INTESTINES,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9205,Intra-abdominal<;>Small Intestine,0.7647,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7276,Retroperitoneum<;>Upper<;>Abdominal,0.7186,Retroperitoneum,0.6923
RETROPERITONEUM/UPPER ABDOMINAL - SMALL INTESTINESRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.7649,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7098,Retroperitoneum<;>Upper<;>Abdominal,0.6819,Retroperitoneum,0.6389,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.6120
RETROPERITONEUM/UPPER ABDOMINALSMALL INTESTINE,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.8446,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7523,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.7222,Retroperitoneum<;>Upper<;>Abdominal,0.7086,Intra-abdominal<;>Small Intestine,0.6886
RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINAL,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.8931,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.8699,Retroperitoneum,0.8215,Pelvis<;>Retroperitoneum,0.8165,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.7880
RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINALSMALL INTESTINE,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.8281,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.7678,Retroperitoneum<;>Upper<;>Abdominal,0.7116,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.6957,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.6828
RETROPERITONIUM,Retroperitoneum,1,2,Retroperitoneum,0.9308,Pelvis<;>Retroperitoneum,0.8799,Retroperitoneal,0.8755,Retroperitoneum<;>Upper<;>Abdominal,0.8386,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.8129
RIGHT,Right,1,2,Right,1.0000,Right Lung,0.6621,Regional,0.6511,Right Lobe of the Liver,0.6365,Left,0.6009
RIGHT ADNEXA,Right<;>Adnexa,1,2,Right<;>Adnexa,0.9678,Right<;>Ovary,0.6885,Right Fallopian Tube,0.6723,Left<;>Adnexa,0.6636,Right<;>Perinephric,0.6412
RIGHT ADRENAL,Right<;>Adrenal Gland,1,2,Right<;>Adrenal Gland,0.9366,Right<;>Suprarenal,0.8413,Adrenal Gland,0.7024,Extra-Adrenal<;>Renal,0.6844,Extra-Adrenal,0.6364
RIGHT BRONCHUS INTERMEDIUS,Subsegmental Bronchus of Right Lung,1,2,Subsegmental Bronchus of Right Lung,0.7396,Middle Lobe of the Right Lung,0.6761,Upper Lobe of the Right Lung,0.5351,Lower Lobe of the Right Lung,0.5341,Right Lung,0.5308
RIGHT CELIAC LYMPH NODE,Right<;>Celiac Lymph Node,1,2,Right<;>Celiac Lymph Node,0.9862,Right<;>Retroperitoneal Lymph Node,0.7272,Right<;>Perinephric<;>Lymph Node,0.6801,Right<;>Cervical Lymph Node,0.6726,Retroperitoneal Lymph Node,0.6431
RIGHT CEREBELLUM/OCCIPITAL,Right<;>Cerebellum<;>Occipital Lobe,1,2,Right<;>Cerebellum<;>Occipital Lobe,0.8639,Right<;>Occipital Lobe,0.7498,Right<;>Parietal Lobe<;>Occipital Lobe,0.7148,Right<;>Temporal Lobe<;>Occipital Lobe,0.6433,Right<;>Parietal Lobe,0.6091
RIGHT CERVICAL,Right<;>Cervix Uteri,2,2,Right<;>Neck,0.8687,Right<;>Cervix Uteri,0.8580,Right<;>Cervical Lymph Node,0.6798,Right,0.6210,Cervical,0.6102
RIGHT CERVICAL LYMPH NODE,Right<;>Cervical Lymph Node,1,2,Right<;>Cervical Lymph Node,0.9884,Right<;>Occipital Lymph Node,0.7579,Right<;>Jugulodigastric Lymph Node,0.7235,Right<;>Mediastinal Lymph Node,0.7222,Right<;>Neck,0.6973
RIGHT COLON,Right Colon,1,2,Right Colon,1.0000,Ascending Colon,0.8351,Left Colon,0.8208,Descending Colon,0.7979,Transverse Colon,0.7964
RIGHT DIAPHRAGM,Right<;>Diaphragm,1,2,Right<;>Diaphragm,0.9667,Right<;>Lung<;>Pleura<;>Diaphragm,0.8500,Diaphragm,0.7583,Left<;>Chest<;>Diaphragm,0.7002,Left<;>Abdomen<;>Diaphragm,0.6905
RIGHT FALLOPIAN TUBE,Right Fallopian Tube,1,2,Right Fallopian Tube,1.0000,Right<;>Adnexa,0.6254,Right<;>Ovary,0.6253,Right<;>Ilium,0.5669,Right<;>Perinephric,0.5424
RIGHT FRONTAL,Right<;>Frontal Lobe,1,2,Right<;>Frontal Lobe,0.9173,Right<;>Frontal Lobe<;>Temporal Lobe,0.7964,Frontal,0.7405,Frontal Lobe,0.6646,Left<;>Frontal Lobe,0.6581
RIGHT FRONTAL/BASAL GANGLIA,Right<;>Frontal Lobe<;>Basal Ganglia,1,2,Right<;>Frontal Lobe<;>Basal Ganglia,0.8908,Right<;>Frontal Lobe,0.6529,Right<;>Frontal Lobe<;>Temporal Lobe,0.6264,Basal Ganglia,0.5901,Basal Ganglia<;>Temporal Lobe,0.5609
RIGHT FRONTOTEMPORAL,Right<;>Frontal Lobe<;>Temporal Lobe,1,2,Right<;>Frontal Lobe<;>Temporal Lobe,0.8107,Right<;>Frontal Lobe,0.8027,Right<;>Parietal Lobe<;>Temporal Lobe,0.7317,Right<;>Parietal Lobe,0.6747,Right<;>Temporal Lobe,0.6701
RIGHT HUMERUS,Right<;>Humerus,1,2,Right<;>Humerus,0.9807,Right<;>Proximal<;>Humerus,0.9038,Right<;>Adrenal Gland,0.5956,Right Thigh,0.5944,Right<;>Suprarenal,0.5901
RIGHT ILIAC LYMPH NODE,Right<;>Iliac Lymph Node,1,2,Right<;>Iliac Lymph Node,0.9872,Lymph Node<;>Right<;>Ilium,0.8900,Right<;>Retroperitoneal Lymph Node,0.7693,Right<;>Perinephric<;>Lymph Node,0.6887,Retroperitoneal Lymph Node,0.6836
RIGHT JUGULODIGASTRIC LYMPH NODE,Right<;>Jugulodigastric Lymph Node,1,2,Right<;>Jugulodigastric Lymph Node,0.9842,Jugulodigastric Lymph Node,0.8578,Left<;>Jugulodigastric Lymph Node,0.8155,Right<;>Cervical Lymph Node,0.7090,Right<;>Occipital Lymph Node,0.6872
RIGHT LUNG UPPER LOBE,Upper Lobe of the Right Lung,1,2,Upper Lobe of the Right Lung,0.9803,Lower Lobe of the Right Lung,0.8447,Upper Lobe of the Left Lung,0.8060,Right Lung,0.7975,Middle Lobe of the Right Lung,0.7945
RIGHT LUNG/LOWER LOBE,Lower Lobe of the Right Lung,1,2,Lower Lobe of the Right Lung,0.9089,Lower Lobe of the Lung,0.8620,Right Lung,0.8076,Upper Lobe of the Right Lung,0.8073,Lower Lobe of the Left Lung,0.7393
RIGHT MEDIASTINAL LYMPH NODE,Right<;>Mediastinal Lymph Node,1,2,Right<;>Mediastinal Lymph Node,0.9881,Left<;>Superior<;>Mediastinal Lymph Node,0.7236,Right<;>Cervical Lymph Node,0.7153,Right<;>Retroperitoneal Lymph Node,0.7019,Right<;>Jugulodigastric Lymph Node,0.6655
RIGHT MIDDLE LOBE,Middle Lobe of the Right Lung,1,2,Middle Lobe of the Right Lung,0.9540,Lower Lobe of the Right Lung,0.7710,Upper Lobe of the Right Lung,0.7705,Right Lung,0.6836,Right<;>Mediastinal Lymph Node,0.6753
RIGHT NECK,Right<;>Neck,1,2,Right<;>Neck,0.9736,Right<;>Cervix Uteri,0.7655,Right<;>Cervical Lymph Node,0.7072,Neck,0.6750,Right,0.6146
RIGHT OCCIPITAL BRAIN,Right<;>Occipital Lobe,1,2,Right<;>Occipital Lobe,0.9064,Right<;>Cerebellum<;>Occipital Lobe,0.8378,Right<;>Parietal Lobe<;>Occipital Lobe,0.8198,Right<;>Temporal Lobe<;>Occipital Lobe,0.7930,Occipital Lobe,0.7087
RIGHT OCCIPITAL NODE,Right<;>Occipital Lymph Node,1,2,Right<;>Occipital Lymph Node,0.9435,Right<;>Cervical Lymph Node,0.7730,Right<;>Jugulodigastric Lymph Node,0.6965,Right<;>Occipital Lobe,0.6840,Right<;>Parietal Lobe<;>Occipital Lobe,0.6439
RIGHT OVARY,Right<;>Ovary,1,2,Right<;>Ovary,0.9799,Right<;>Adnexa,0.6940,Left<;>Ovary,0.6813,Right Fallopian Tube,0.6614,Right<;>Occipital Lobe,0.6542
RIGHT PARIETAL,Right<;>Parietal Lobe,1,2,Right<;>Parietal Lobe,0.9363,Right<;>Parietal Lobe<;>Occipital Lobe,0.8308,Right<;>Parietal Lobe<;>Temporal Lobe,0.8235,Left<;>Parietal Lobe<;>Right<;>Parietal Lobe,0.7648,Parietal,0.6950
RIGHT PARIETAL OCCIPITAL,Right<;>Parietal Lobe<;>Occipital Lobe,1,2,Right<;>Parietal Lobe<;>Occipital Lobe,0.9031,Right<;>Parietal Lobe,0.8691,Right<;>Parietal Lobe<;>Temporal Lobe,0.8037,Right<;>Occipital Lobe,0.7718,Left<;>Parietal Lobe<;>Right<;>Parietal Lobe,0.7105
RIGHT PARIETAL; RIGHT TEMPORAL,Right<;>Parietal Lobe<;>Temporal Lobe,1,2,Right<;>Parietal Lobe<;>Temporal Lobe,0.8562,Right<;>Parietal Lobe,0.7514,Right<;>Parietal Lobe<;>Occipital Lobe,0.7147,Right<;>Temporal Lobe,0.6740,Left<;>Parietal Lobe<;>Right<;>Parietal Lobe,0.6673
RIGHT PARIETO-OCCIPITAL,Right<;>Parietal Lobe<;>Occipital Lobe,1,2,Right<;>Parietal Lobe<;>Occipital Lobe,0.8844,Right<;>Parietal Lobe,0.8124,Right<;>Occipital Lobe,0.8043,Parieto-Occipital,0.7762,Right<;>Parietal Lobe<;>Temporal Lobe,0.7727
RIGHT PERINEPHRIC,Right<;>Perinephric,1,2,Right<;>Perinephric,0.9641,Right<;>Perinephric<;>Lymph Node,0.8100,Right<;>Retroperitoneal,0.7254,Perinephric,0.7100,Right<;>Retroperitoneal Lymph Node,0.6322
RIGHT PERINEPHRIC LYMPH NODE,Right<;>Perinephric<;>Lymph Node,1,2,Right<;>Perinephric<;>Lymph Node,0.9788,Right<;>Retroperitoneal Lymph Node,0.8070,Left<;>Perinephric<;>Lymph Node,0.7726,Right<;>Perinephric,0.7640,Retroperitoneal Lymph Node,0.7300
RIGHT PLEURAL,Right<;>Pleura,1,2,Right<;>Pleura,0.8615,Right<;>Pleural Effusion,0.8256,Right<;>Lung<;>Pleura<;>Diaphragm,0.7422,Right<;>Chest Wall,0.6674,Right<;>Retroperitoneal,0.6544
RIGHT POSTERIOR MEDIASTINAL,Right<;>Posterior Mediastinum,1,2,Right<;>Posterior Mediastinum,0.9000,Right<;>Mediastinal Lymph Node,0.7555,Middle Lobe of the Right Lung,0.6668,Left<;>Posterior Mediastinum,0.6647,Right<;>Retroperitoneal,0.6559
RIGHT PROXIMAL HUMERAL,Right<;>Proximal<;>Humerus,1,2,Right<;>Proximal<;>Humerus,0.9118,Right<;>Humerus,0.8649,Right<;>Adrenal Gland,0.6041,Right<;>Suprarenal,0.6018,Right Thigh,0.5870
RIGHT RETROPERITONEAL,Right<;>Retroperitoneal,1,2,Right<;>Retroperitoneal,0.9763,Right<;>Retroperitoneal Lymph Node,0.8178,Retroperitoneal,0.8113,Retroperitoneal Lymph Node,0.7420,Retroperitoneal<;>Extra-Adrenal,0.7413
RIGHT RETROPERITONEAL LYMPH NODE,Right<;>Retroperitoneal Lymph Node,1,2,Right<;>Retroperitoneal Lymph Node,0.9894,Retroperitoneal Lymph Node,0.9133,Right<;>Perinephric<;>Lymph Node,0.8113,Right<;>Retroperitoneal,0.7870,Right<;>Iliac Lymph Node,0.7824
RIGHT SUPRARENAL,Right<;>Suprarenal,1,2,Right<;>Suprarenal,0.9676,Right<;>Adrenal Gland,0.8237,Right<;>Retroperitoneal,0.6996,Left<;>Adrenal Gland,0.6376,Right<;>Perinephric,0.6236
RIGHT TEMPORAL,Right<;>Temporal Lobe,1,2,Right<;>Temporal Lobe,0.9035,Right<;>Temporal Lobe<;>Occipital Lobe,0.8092,Right<;>Parietal Lobe<;>Temporal Lobe,0.7987,Right<;>Frontal Lobe<;>Temporal Lobe,0.7927,Temporal,0.7241
RIGHT TEMPORAL BRAIN,Right<;>Temporal Lobe,1,2,Right<;>Temporal Lobe,0.8991,Right<;>Temporal Lobe<;>Occipital Lobe,0.8245,Right<;>Parietal Lobe<;>Temporal Lobe,0.8196,Right<;>Frontal Lobe<;>Temporal Lobe,0.8027,Temporal Lobe,0.6762
RIGHT TEMPORO-OCCIPITAL,Right<;>Temporal Lobe<;>Occipital Lobe,1,2,Right<;>Temporal Lobe<;>Occipital Lobe,0.8601,Right<;>Temporal Lobe,0.7832,Right<;>Parietal Lobe<;>Temporal Lobe,0.7826,Right<;>Occipital Lobe,0.7821,Right<;>Parietal Lobe<;>Occipital Lobe,0.7502
RIGHT THIGH,Right Thigh,1,2,Right Thigh,1.0000,Right<;>Femur,0.8114,Left Thigh,0.6829,Right<;>Ilium,0.6410,Right<;>Frontal Lobe<;>Temporal Lobe,0.5785
RIGHT UPPER LOBE,Upper Lobe of the Right Lung,1,2,Upper Lobe of the Right Lung,0.9517,Lower Lobe of the Right Lung,0.8178,Middle Lobe of the Right Lung,0.7736,Right Lung,0.7630,Upper Lobe of the Left Lung,0.7613
RIGHT UPPER QUADRANT,Right Upper Quadrant of Abdomen,1,2,Right Upper Quadrant of Abdomen,0.9203,Left Upper Quadrant of Abdomen,0.8007,Upper Lobe of the Right Lung,0.6013,Upper,0.5618,Lower Lobe of the Right Lung,0.5259
RIGHT_ILIAC_BONE,Right<;>Ilium,1,2,Right<;>Ilium,0.7946,Right<;>Iliac Lymph Node,0.6859,Soft Tissue<;>Right<;>Ilium,0.6298,Ilium,0.6281,Lymph Node<;>Right<;>Ilium,0.6010
SACRAL LUMBAR SPINAL,Sacrum<;>Lumbar Spine,1,2,Sacrum<;>Lumbar Spine,0.8900,Sacrum,0.6512,L2 Vertebra,0.5779,Pelvis<;>Buttock,0.5598,Left<;>Ilium,0.5450
SACRAL REGION,Sacrum,1,2,Sacrum,0.8714,Sacrum<;>Lumbar Spine,0.7368,Pelvis,0.6666,Ilium,0.6516,Back,0.6365
SACRAL_MASS,Sacrum,1,2,Sacrum,0.6581,Pelvic Mass,0.6488,Sacrum<;>Lumbar Spine,0.6151,Vertebra<;>Metastasis,0.5452,Pubic Bone<;>Metastasis,0.5321
SALIVARY GLAND,Salivary Gland,1,2,Salivary Gland,1.0000,Sublingual Salivary Gland,0.7355,Parotid Gland,0.7179,Submandibular Gland,0.7158,Lacrimal Gland,0.6183
SALVAGE PROSTATECTOMY,Prostate Gland,99,2,Middle of the Prostate<;>Apex of the Prostate<;>Base of the Prostate,0.5058,Middle Lobe of the Prostate,0.4878,Apex of the Prostate,0.4842,Middle of the Prostate<;>Base of the Prostate,0.4760,Base of the Prostate,0.4736
SCALP METASTASIS,Scalp<;>Metastasis,1,2,Scalp<;>Metastasis,0.9671,Skin/Subcutaneous Tissue<;>Metastasis,0.6272,Elbow Joint<;>Metastasis,0.6115,Skin<;>Metastasis,0.5863,Metastatic Malignant Neoplasm in the Skin,0.5706
SCROTUM,Scrotum,1,2,Scrotum,1.0000,Testis<;>Paratesticular Region,0.6920,Testis,0.6236,Presacral,0.5480,Ascending Colon,0.5439
SHOULDER/AXILLA,Shoulder<;>Axilla,1,2,Shoulder<;>Axilla,0.8896,Upper Extremity<;>Shoulder<;>Axilla,0.8658,Axillary Lymph Node,0.6443,Left Arm,0.5755,Buttock,0.5593
SIGMOID COLON,Sigmoid Colon,1,2,Sigmoid Colon,1.0000,Sigmoid Colon<;>Rectum<;>Upper,0.9056,Ascending Colon,0.8027,Transverse Colon,0.7786,Descending Colon,0.7686
SINONASAL,Sinonasal Tract,1,2,Sinonasal Tract,0.8715,Nasal Cavity<;>Paranasal Sinus,0.7935,Nasal Cavity,0.7027,Nasopharynx,0.6000,Maxillary Sinus,0.5888
SINONASAL CAVITY,Nasal Cavity<;>Paranasal Sinus,1,2,Nasal Cavity<;>Paranasal Sinus,0.8690,Nasal Cavity,0.8616,Sinonasal Tract,0.8413,Oral Cavity,0.6374,Maxillary Sinus,0.6180
SKIN,Skin,1,2,Skin,1.0000,Skin/Subcutaneous Tissue,0.8168,Limb<;>Skin/Subcutaneous Tissue,0.7075,Tissue,0.6139,Soft Tissue,0.5693
SKIN AND BREAST METASTASIS,Skin<;>Breast<;>Metastasis,2,2,Skin/Subcutaneous Tissue<;>Metastasis,0.8418,Skin<;>Breast<;>Metastasis,0.8298,Skin<;>Metastasis,0.7933,Metastatic Malignant Neoplasm in the Skin,0.7918,Breast<;>Metastasis,0.6885
SKIN METASTASIS,Skin<;>Metastasis,1,2,Skin<;>Metastasis,0.9714,Metastatic Malignant Neoplasm in the Skin,0.9264,Skin/Subcutaneous Tissue<;>Metastasis,0.9153,Skin<;>Breast<;>Metastasis,0.7116,Metastasis,0.6557
SKIN NODULE,Skin Nodule,1,2,Skin Nodule,1.0000,Skin/Subcutaneous Tissue,0.5219,Peritoneal<;>Nodule,0.5171,Skin/Subcutaneous Tissue<;>Metastasis,0.5169,Skin<;>Metastasis,0.5036
SKIN NODULES,Skin,99,2,Skin Nodule,0.9643,Peritoneal<;>Nodule,0.5732,Skin/Subcutaneous Tissue<;>Metastasis,0.5576,Skin<;>Metastasis,0.5553,Lymph Node,0.5150
SKIN/CHEST WALL METASTASIS,Skin<;>Chest Wall<;>Metastasis,1,2,Skin<;>Chest Wall<;>Metastasis,0.8506,Chest Wall<;>Metastasis,0.7945,Skin/Subcutaneous Tissue<;>Metastasis,0.7925,Skin<;>Metastasis,0.7256,Skin<;>Breast<;>Metastasis,0.7229
SKULL,Skull,1,2,Skull,1.0000,Base of the Skull,0.7485,Brain,0.7136,Head,0.6958,Cerebral Cortex,0.6356
SKULL BASE,Base of the Skull,1,2,Base of the Skull,0.9667,Skull,0.8002,Posterior Cranial Fossa,0.7040,Cerebellum<;>Posterior Cranial Fossa,0.6487,Infratentorial Brain,0.6280
"SKULL, LIVER, PULMONARY PARENCHYNA",Liver<;>Skull<;>Lung Parenchyma Tumor Location,99,2,Cerebellum<;>Posterior Cranial Fossa<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.5381,Tectum Mesencephali<;>Pons Varolii<;>Cerebellum<;>Posterior Cranial Fossa,0.5371,Supratentorial,0.5235,Cerebellum<;>Posterior Cranial Fossa<;>Hippocampus<;>Thoracic Spine<;>Temporal Lobe<;>Thalamus,0.5205,Frontal Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus<;>Brain Ventricle,0.5181
SMALL BOWEL,Small Intestine,1,2,Small Intestine,0.9664,Intestine,0.7526,Intra-abdominal<;>Small Intestine,0.7310,Colon,0.6656,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.6209
SMALL BOWEL MASS,Small Intestine,3,2,Small Intestine<;>Metastasis,0.6533,Intra-abdominal<;>Small Intestine,0.6094,Small Intestine,0.5689,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.5234,Small Intestine Resection,0.5175
SMALL BOWEL MELANOMA,Small Intestine,2,2,Small Intestine<;>Metastasis,0.6832,Small Intestine,0.5347,Small Intestine Resection,0.5164,Intra-abdominal<;>Small Intestine,0.4765,Colorectal,0.4556
SMALL BOWEL METASTASIS,Small Intestine<;>Metastasis,1,2,Small Intestine<;>Metastasis,0.9614,Spleen<;>Metastasis,0.6619,Intra-abdominal<;>Small Intestine,0.5537,Small Intestine Resection,0.5398,Soft Tissue<;>Metastasis,0.5383
SMALL BOWEL NONRESPONDING METASTASIS,Small Intestine<;>Metastasis,1,2,Small Intestine<;>Metastasis,0.6098,Nonmetastatic,0.4654,Small Intestine Resection,0.4584,Small Intestine,0.4396,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.4363
SMALL BOWEL RESECTION,Small Intestine Resection,1,2,Small Intestine Resection,0.9855,Small Intestine,0.6310,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.5584,Intra-abdominal<;>Small Intestine,0.5567,Small Intestine<;>Metastasis,0.5457
SMALL INTESTINE,Small Intestine,1,2,Small Intestine,1.0000,Intestine,0.8026,Intra-abdominal<;>Small Intestine,0.7414,Colon,0.6374,Small Intestine Resection,0.6362
SOFT PALATE,Soft Palate,1,2,Soft Palate,1.0000,Hard Palate,0.8586,Palate,0.7657,Oropharynx,0.5828,Face<;>Soft Tissue,0.5374
SOFT TISSUE,Soft Tissue,1,2,Soft Tissue,1.0000,Face<;>Soft Tissue,0.7334,Skin/Subcutaneous Tissue,0.7129,Tissue,0.6979,Soft Tissue<;>Extra-Adrenal,0.6783
SOFT TISSUE METASTASIS,Soft Tissue<;>Metastasis,1,2,Soft Tissue<;>Metastasis,0.9710,Skin/Subcutaneous Tissue<;>Metastasis,0.7204,Distant Metastasis,0.6862,Metastatic,0.6850,Metastasis,0.6679
SOFT TISSUE RIGHT PARA ILIAC,Soft Tissue<;>Right<;>Ilium,1,2,Soft Tissue<;>Right<;>Ilium,0.8140,Right<;>Iliac Lymph Node,0.6642,Right<;>Ilium,0.6098,Lymph Node<;>Right<;>Ilium,0.6047,Right<;>Retroperitoneal,0.6033
SOFT TISSUE THORACIC DIAPHRAGM,Soft Tissue<;>Thorax<;>Diaphragm,1,2,Soft Tissue<;>Thorax<;>Diaphragm,0.9622,Diaphragm,0.7523,Right<;>Diaphragm,0.6963,Right<;>Lung<;>Pleura<;>Diaphragm,0.6891,Left<;>Chest<;>Diaphragm,0.6472
SOFT TISSUEBONESCAPULA,Soft Tissue<;>Bone<;>Scapula,1,2,Soft Tissue<;>Bone<;>Scapula,0.7181,Buttock,0.5740,Chest Wall<;>Head,0.5253,Sternum,0.5166,Pelvis<;>Buttock,0.5153
SOFT_TISSUE,Soft Tissue,1,2,Soft Tissue,0.9778,Face<;>Soft Tissue,0.7272,Tissue,0.6951,Skin/Subcutaneous Tissue,0.6910,Soft Tissue<;>Extra-Adrenal,0.6712
SPERMATIC CORD,Spermatic Cord,1,2,Spermatic Cord,1.0000,Lower<;>Abdomen<;>Pelvis<;>Spermatic Cord,0.8356,Cervical Spinal Cord,0.5566,Testis,0.5232,Scrotum,0.5175
SPINAL,Spinal,1,2,Spinal,1.0000,Vertebral Column,0.7949,Back,0.6478,Central Nervous System,0.6248,Sacrum,0.6007
SPINAL CORD- CERVICAL,Cervical Spinal Cord,1,2,Cervical Spinal Cord,0.9830,Cervical,0.7778,Cervical Spinal Cord<;>Thoracic Spine,0.7669,Neck,0.7010,Cervix Uteri,0.7001
"SPINAL CORD- CERVICAL,SPINAL CORD- THORACIC",Cervical Spinal Cord<;>Thoracic Spine,1,2,Cervical Spinal Cord<;>Thoracic Spine,0.9212,Cervical Spinal Cord,0.8531,Cervical,0.6183,Vertebral Column,0.5950,Spinal,0.5919
SPINAL CORD- LUMBAR/THECAL SAC,Lumbar Spine<;>Spinal Cord Dura Mater,99,2,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.6059,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.5859,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.5735,Sacrum<;>Lumbar Spine,0.5603,Cervical Spinal Cord<;>Thoracic Spine,0.5575
"SPINAL CORD- LUMBAR/THECAL SAC,SPINAL CORD- THORACIC",Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,4,2,Cervical Spinal Cord<;>Thoracic Spine,0.6807,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.6704,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.6404,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.6090,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.5632
SPINE,Vertebral Column,2,2,Spinal,0.8957,Vertebral Column,0.8643,Back,0.7068,Sacrum,0.6678,Trunk,0.6532
SPLEEN,Spleen,1,2,Spleen,1.0000,Spleen<;>Liver,0.8481,Splenic Capsule,0.6947,Spleen<;>Metastasis,0.5618,Lymphoid Tissue,0.5483
SPLENIC CAPSULE,Splenic Capsule,1,2,Splenic Capsule,1.0000,Spleen,0.6947,Spleen<;>Liver,0.6518,Splenic Flexure,0.6071,Peritoneum<;>Liver,0.5210
SPLENIC FLEXURE,Splenic Flexure,1,2,Splenic Flexure,1.0000,Hepatic Flexure,0.8875,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,0.8749,Ascending Colon<;>Hepatic Flexure<;>Transverse Colon,0.7812,Ascending Colon,0.6379
SPLENIC FLEXURE TO SIGMOID COLON,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,1,2,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,0.9381,Splenic Flexure,0.8770,Hepatic Flexure,0.8173,Ascending Colon<;>Hepatic Flexure<;>Transverse Colon,0.8116,Sigmoid Colon<;>Rectum<;>Upper,0.7272
SPLENIC METASTASIS,Spleen<;>Metastasis,1,2,Spleen<;>Metastasis,0.9360,Portal Lymph Node<;>Metastasis,0.6475,Scapula<;>Metastasis,0.6439,Small Intestine<;>Metastasis,0.6230,Perinephric<;>Metastasis,0.6040
STERNUM,Sternum,1,2,Sternum,1.0000,Chest Wall,0.6774,Chest,0.6583,Chest Wall<;>Head,0.6565,Mediastinum,0.5973
STOMACH,Stomach,1,2,Stomach,1.0000,Body of Stomach,0.8755,Lower<;>Stomach,0.8207,Upper<;>Stomach,0.8094,Gastric Cardia,0.7465
SUBLINGUAL GLAND,Sublingual Salivary Gland,1,2,Sublingual Salivary Gland,0.9351,Submandibular Gland,0.7115,Salivary Gland,0.6401,Lacrimal Gland,0.6135,Parotid Gland,0.6060
SUBMANDIBULAR GLAND,Submandibular Gland,1,2,Submandibular Gland,1.0000,Sublingual Salivary Gland,0.7585,Salivary Gland,0.7158,Parotid Gland,0.6379,Lacrimal Gland,0.5964
SUPERFICIAL TRUNK - ABDOMINAL WALL,Skin of the Trunk<;>Abdominal Wall,4,2,Abdominal Wall,0.8172,Abdomen,0.7567,Right<;>Abdominal Wall,0.7555,Skin of the Trunk<;>Abdominal Wall,0.7292,Intra-abdominal,0.7064
SUPERFICIAL TRUNK - BACK,Skin of the Trunk<;>Back,3,2,Back,0.7743,Trunk,0.7240,Skin of the Trunk<;>Back,0.6838,Skin/Subcutaneous Tissue<;>Trunk,0.6749,Limb<;>Trunk,0.6700
