original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
MDS WITH RING SIDEROBLASTS AND SINGLE LINEAGE DYSPLASIA,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,1,2,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.9671,Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia,0.9264,Myelodysplastic Syndrome with Ring Sideroblasts,0.9131,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.8286,Myelodysplastic Syndrome with Single Lineage Dysplasia,0.7766
MDS WITH SINGLE LINEAGE DYSPLASIA,Myelodysplastic Syndrome with Single Lineage Dysplasia,1,2,Myelodysplastic Syndrome with Single Lineage Dysplasia,0.9529,Myelodysplastic Syndrome with Multilineage Dysplasia,0.8267,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.8001,"Myelodysplastic Syndrome, Unclassifiable",0.7702,Acute Myeloid Leukemia with Multilineage Dysplasia,0.7392
"MDS, UNCLASSIFIABLE","Myelodysplastic Syndrome, Unclassifiable",1,2,"Myelodysplastic Syndrome, Unclassifiable",0.9174,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable",0.8080,Myelodysplastic Syndrome,0.7528,Myelodysplastic Syndrome with Single Lineage Dysplasia,0.7451,Myelodysplastic Syndrome with Multilineage Dysplasia,0.7446
MDS-U,"Myelodysplastic Syndrome, Unclassifiable",1,2,"Myelodysplastic Syndrome, Unclassifiable",0.8310,Myelodysplastic Syndrome with Multilineage Dysplasia,0.7631,Myelodysplastic Syndrome with Excess Blasts-1,0.7479,Myelodysplastic Syndrome with Excess Blasts,0.7463,Myelodysplastic Syndrome with Single Lineage Dysplasia,0.7390
MDS/MPN WITH RING SIDEROBLASTS AND THROMBOCYTOSIS,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,1,2,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.9495,Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia,0.8613,Myelodysplastic Syndrome with Ring Sideroblasts,0.8456,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.8184,Myelodysplastic Syndrome with Multilineage Dysplasia,0.6567
"MDS/MPN, UNCLASSIFIABLE","Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable",1,2,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable",0.8854,"Myelodysplastic Syndrome, Unclassifiable",0.8306,Myelodysplastic/Myeloproliferative Neoplasm,0.7669,Myelodysplastic Syndrome with Multilineage Dysplasia,0.7212,Myelodysplastic Syndrome with Single Lineage Dysplasia,0.6797
MDSMPN,Myelodysplastic/Myeloproliferative Neoplasm,1,2,Myelodysplastic/Myeloproliferative Neoplasm,0.6503,Myelodysplastic Syndrome with Multilineage Dysplasia,0.6255,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable",0.6084,Pancreatic Intraductal Papillary-Mucinous Neoplasm,0.5748,Myelodysplastic Syndrome with Single Lineage Dysplasia,0.5572
MDSMPN DIAGNOSIS AT ACQUISITION,Myelodysplastic/Myeloproliferative Neoplasm,5,2,Acute Myeloid Leukemia with Myelodysplasia-Related Changes,0.5749,Acute Myeloid Leukemia with Multilineage Dysplasia,0.5718,Acute Myeloid Leukemia<;>Myelodysplastic Syndrome,0.5707,Myelodysplastic Syndrome with Multilineage Dysplasia,0.5563,Myelodysplastic/Myeloproliferative Neoplasm,0.5433
MEDULLARY,"Medullary Carcinoma, Not Otherwise Specified",2,2,Medullary Carcinoma,0.6486,"Medullary Carcinoma, Not Otherwise Specified",0.6458,Kidney Medullary Carcinoma,0.5809,Breast Medullary Carcinoma,0.5725,Mature,0.5535
MEDULLARY BREAST CARCINOMA,Breast Medullary Carcinoma,1,2,Breast Medullary Carcinoma,0.9830,Medullary Carcinoma,0.8418,"Medullary Carcinoma, Not Otherwise Specified",0.8362,Thyroid Gland Medullary Carcinoma,0.7985,Kidney Medullary Carcinoma,0.7663
MEDULLARY CARCINOMA,"Medullary Carcinoma, Not Otherwise Specified",2,2,Medullary Carcinoma,1.0000,"Medullary Carcinoma, Not Otherwise Specified",0.9800,Kidney Medullary Carcinoma,0.9178,Thyroid Gland Medullary Carcinoma,0.9085,Breast Medullary Carcinoma,0.8688
MEDULLARY CARCINOMA OF THE COLON,Colon Medullary Carcinoma,1,2,Colon Medullary Carcinoma,0.9725,Medullary Carcinoma,0.7461,"Medullary Carcinoma, Not Otherwise Specified",0.7309,Kidney Medullary Carcinoma,0.7229,Colon Mucinous Adenocarcinoma,0.7227
MEDULLARY THYROID CANCER,Thyroid Gland Medullary Carcinoma,1,2,Thyroid Gland Medullary Carcinoma,0.9640,"Medullary Carcinoma, Not Otherwise Specified",0.8695,Medullary Carcinoma,0.8692,Kidney Medullary Carcinoma,0.8093,Breast Medullary Carcinoma,0.8034
MEDULLARY THYROID CARCINOMA,Thyroid Gland Medullary Carcinoma,1,2,Thyroid Gland Medullary Carcinoma,0.9896,Medullary Carcinoma,0.9133,"Medullary Carcinoma, Not Otherwise Specified",0.9127,Kidney Medullary Carcinoma,0.8432,Breast Medullary Carcinoma,0.8145
MEDULLARY_CARCINOMA,Medullary Carcinoma,1,2,Medullary Carcinoma,0.9852,"Medullary Carcinoma, Not Otherwise Specified",0.9712,Kidney Medullary Carcinoma,0.9076,Thyroid Gland Medullary Carcinoma,0.8884,Breast Medullary Carcinoma,0.8600
MEDULLA_CARCINOMA,Thyroid Gland Medullary Carcinoma,5,2,Medullary Carcinoma,0.8281,"Medullary Carcinoma, Not Otherwise Specified",0.8211,Kidney Medullary Carcinoma,0.7668,Breast Medullary Carcinoma,0.7076,Thyroid Gland Medullary Carcinoma,0.6799
MEDULLOBLASTOMA,Medulloblastoma,1,2,Medulloblastoma,1.0000,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9278,"Medulloblastoma, Non-WNT/Non-SHH, Group 3",0.8694,Anaplastic Medulloblastoma,0.8565,Desmoplastic/Nodular Medulloblastoma,0.8458
MED_GROUP_3,"Medulloblastoma, Non-WNT/Non-SHH, Group 3",99,2,Chronic Myelomonocytic Leukemia-2,0.5102,Chronic Myelomonocytic Leukemia-1,0.4937,Mixed,0.4654,Hypermutated Colorectal Carcinoma,0.4625,Chronic Myelomonocytic Leukemia,0.4587
MELANOMA,Melanoma,1,2,Melanoma,1.0000,Cutaneous Melanoma,0.8935,Mucosal Melanoma,0.7657,Skin Carcinoma,0.7337,Malignant Neoplasm,0.7188
MELANOMA CUTANEOUS,Cutaneous Melanoma,1,2,Cutaneous Melanoma,0.9876,Melanoma,0.8919,Skin Carcinoma,0.7977,Malignant Skin Neoplasm,0.7930,Mucosal Melanoma,0.7466
MELANOMA MUCOSAL,Mucosal Melanoma,1,2,Mucosal Melanoma,0.9854,Mucosal Melanoma of the Head and Neck,0.7665,Cutaneous Melanoma,0.7472,Melanoma,0.7400,Mucoepidermoid Carcinoma,0.6577
MELANOMA OF UNKNOWN PRIMARY,Melanoma of Unknown Primary,1,2,Melanoma of Unknown Primary,1.0000,Primary Neoplasm<;>Unpaired,0.6962,Melanoma,0.6958,Spitz Melanoma,0.6565,Uveal Melanoma,0.6498
MELANOMA OTHER,Melanoma,1,2,Melanoma,0.7805,Melanoma of Unknown Primary,0.7123,Cutaneous Melanoma,0.6893,Melanoma Involvement of Regional Cutaneous or Subcutaneous Tissue,0.6495,With Tumor,0.6176
MELANOMA UVEAL,Uveal Melanoma,1,2,Uveal Melanoma,0.9902,Ocular Melanoma,0.8024,Lentigo Maligna Melanoma,0.7132,Melanoma,0.6938,Melanoma of Unknown Primary,0.6487
"MELANOMA, AMELANOTIC",Amelanotic Melanoma,1,2,Amelanotic Melanoma,0.9858,Acral Lentiginous Melanoma,0.7461,Low-CSD Melanoma,0.7272,Spitz Melanoma,0.6906,Melanoma,0.6830
MELANOTIC MELANOMA,Melanoma,1,2,Melanoma,0.8444,Lentigo Maligna Melanoma,0.8140,Cutaneous Melanoma,0.7992,Amelanotic Melanoma,0.7698,Spitz Melanoma,0.7535
MELANOTIC SCHWANNOMA,Melanotic Schwannoma,1,2,Melanotic Schwannoma,1.0000,Plexiform Schwannoma,0.8440,Cellular Schwannoma,0.8355,Schwannoma,0.8261,Neurocutaneous Melanosis,0.7113
MENINGIOMA,Meningioma,1,2,Meningioma,1.0000,Atypical Meningioma,0.7504,Anaplastic (Malignant) Meningioma,0.7362,Meningeal Solitary Fibrous Tumor,0.6202,Glioma,0.6085
MENINGOTHELIAL TUMOR,Meningioma,1,2,Meningioma,0.6971,Glioneuronal Tumor,0.6797,Meningeal Solitary Fibrous Tumor,0.6738,Neuroepithelial Neoplasm,0.6668,Mesenchymal Cell Neoplasm,0.6374
MERKEL CELL CARCINOMA,Merkel Cell Carcinoma,1,2,Merkel Cell Carcinoma,1.0000,Pilomatrical Carcinoma,0.7433,Keratoacanthoma,0.7342,Skin Metatypical Carcinoma,0.7189,Mucoepidermoid Carcinoma,0.7079
MERKEL_CELL_CARCINOMA,Merkel Cell Carcinoma,1,2,Merkel Cell Carcinoma,0.9744,Keratoacanthoma,0.7041,Skin Metatypical Carcinoma,0.7038,Pilomatrical Carcinoma,0.7002,Mucoepidermoid Carcinoma,0.6823
MESENCHYMAL CHONDROSARCOMA,Mesenchymal Chondrosarcoma,1,2,Mesenchymal Chondrosarcoma,1.0000,Chondrosarcoma,0.9258,Dedifferentiated Chondrosarcoma,0.8478,Chondroblastoma,0.8342,Extraskeletal Myxoid Chondrosarcoma,0.8242
MESENCHYMAL NEOPLASM,Mesenchymal Cell Neoplasm,1,2,Mesenchymal Cell Neoplasm,0.9724,Soft Tissue Neoplasm,0.7168,Sarcoma,0.6919,Malignant Soft Tissue Neoplasm,0.6707,Mesenchymal Chondrosarcoma,0.6585
MESO,Mesothelioma,99,2,Sarcoma,0.6433,Carcinosarcoma,0.6425,Malignant Neoplasm,0.6224,Malignant Mixed Mesodermal (Mullerian) Tumor,0.6094,Moderately Differentiated,0.6004
MESONEPHRIC CARCINOMA,Mesonephric Adenocarcinoma,1,2,Mesonephric Adenocarcinoma,0.9697,Collecting Duct Carcinoma,0.7847,Renal Cell Carcinoma,0.7796,Chromophobe Renal Cell Carcinoma,0.7673,Kidney Medullary Carcinoma,0.7626
MESOTHELIOMA,Mesothelioma,1,2,Mesothelioma,1.0000,Sarcomatoid Mesothelioma,0.8447,Pleural Mesothelioma,0.8385,Diffuse Malignant Mesothelioma,0.8069,Epithelioid Mesothelioma,0.8040
MET,Metastatic,99,2,Malignant Mixed Mesodermal (Mullerian) Tumor,0.5494,Chronic Myelomonocytic Leukemia,0.5040,Mature,0.4998,Melanoma,0.4960,Myeloid Sarcoma,0.4949
METAPLASIA,Metaplasia,1,2,Metaplasia,1.0000,Metaplastic,0.8645,Classic Histology,0.6454,Metaplastic Carcinoma,0.6341,Epithelial-to-Mesenchymal Transition,0.6322
METAPLASTIC,Metaplastic,1,2,Metaplastic,1.0000,Metaplasia,0.8645,Metaplastic Carcinoma,0.7897,Poorly Differentiated,0.6605,Well Differentiated,0.6511
METAPLASTIC BREAST CANCER,Breast Metaplastic Carcinoma,1,2,Breast Metaplastic Carcinoma,0.9610,Breast Metaplastic Carcinoma<;>Epithelial,0.8803,Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma,0.7949,Metaplastic Carcinoma,0.7660,Breast Carcinoma with Osseous Metaplasia,0.7224
METAPLASTIC CARCINOMA,Metaplastic Carcinoma,1,2,Metaplastic Carcinoma,1.0000,Mixed Carcinoma,0.8085,Metaplastic,0.7897,Undifferentiated Carcinoma,0.7762,Breast Metaplastic Carcinoma,0.7599
METAPLASTIC_BREAST_CARCINOMA,Breast Metaplastic Carcinoma,1,2,Breast Metaplastic Carcinoma,0.9600,Breast Metaplastic Carcinoma<;>Epithelial,0.8859,Metaplastic Carcinoma,0.7986,Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma,0.7916,Metaplastic,0.7107
METAPLASTIC_CARCINOMA,Metaplastic Carcinoma,1,2,Metaplastic Carcinoma,0.9757,Metaplastic,0.8157,Mixed Carcinoma,0.7757,Undifferentiated Carcinoma,0.7611,Breast Metaplastic Carcinoma,0.7410
METASTASIS,Metastasis,1,2,Metastasis,1.0000,Metastatic,0.9205,Distant Metastasis,0.8905,Metastatic Lesion,0.8710,Secondary Malignant Neoplasm,0.7985
METASTATIC,Metastatic,1,2,Metastatic,1.0000,Metastasis,0.9205,Metastatic Lesion,0.9075,Distant Metastasis,0.8783,Secondary Malignant Neoplasm,0.8002
METASTATIC CARCINOMA,Carcinoma,99,2,Metastatic,0.8857,Metastatic Lesion,0.8573,Secondary Malignant Neoplasm,0.8352,Metastasis,0.8082,Distant Metastasis,0.7945
METASTATIC CASTRATION-RESISTANT,Castration-Resistant Prostate Carcinoma<;>Metastatic Prostate Carcinoma,1,2,Castration-Resistant Prostate Carcinoma<;>Metastatic Prostate Carcinoma,0.8624,Castration-Resistant Prostate Carcinoma,0.8472,Castration-Resistant Prostate Carcinoma<;>Non-Metastatic Prostate Carcinoma,0.7883,Castration-Sensitive Prostate Carcinoma,0.7858,Castration-Resistant Prostate Carcinoma<;>Prostate Adenocarcinoma,0.7555
METASTATIC DISEASE,Metastatic Lesion,2,2,Metastatic,0.9582,Metastatic Lesion,0.9275,Metastasis,0.8816,Distant Metastasis,0.8769,Secondary Malignant Neoplasm,0.8346
METASTATIC DISEASE CONFIRMED,Metastatic Lesion,1,2,Metastatic Lesion,0.7857,Metastatic,0.7853,Distant Metastasis,0.7338,Secondary Malignant Neoplasm,0.7116,Metastasis,0.6969
METASTATIC HORMONE-SENSITIVE,Castration-Sensitive Prostate Carcinoma,3,2,Metastatic,0.7219,Metastatic Lesion,0.6926,Castration-Sensitive Prostate Carcinoma,0.6717,Castration-Resistant Prostate Carcinoma<;>Metastatic Prostate Carcinoma,0.6713,Castration-Resistant Prostate Carcinoma,0.6527
METASTATIC SITE: BONE,Bone<;>Site of Metastasis,1,2,Bone<;>Site of Metastasis,0.9305,Malignant Bone Neoplasm,0.7255,Metastatic Lesion,0.7253,Metastatic,0.6942,Distant Metastasis,0.6823
METASTATIC SITE: BRAIN,Brain<;>Site of Metastasis,1,2,Brain<;>Site of Metastasis,0.9469,Malignant Brain Neoplasm,0.7164,Metastatic Lesion,0.6437,Malignant Central Nervous System Neoplasm,0.6402,Central Nervous System<;>Brain,0.6255
METASTATIC SITE: PLEURAL EFFUSION,Pleural Effusion<;>Site of Metastasis,1,2,Pleural Effusion<;>Site of Metastasis,0.9486,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.7964,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.7538,Malignant Pleural Neoplasm,0.6732,Distant Metastasis<;>Lung,0.6520
"METASTATIC, VARIANT HISTOLOGY",Aggressive Variant Prostate Carcinoma,99,2,Metastatic,0.7567,Metastatic Lesion,0.7364,Metastasis,0.6913,Distant Metastasis,0.6599,Solid<;>High Grade Transformation,0.6491
METASTATIC_OVARIAN_CANCER,Metastatic Ovarian Carcinoma,1,2,Metastatic Ovarian Carcinoma,0.9275,Ovarian Carcinoma,0.6735,Ovarian Carcinosarcoma,0.6523,Metastatic,0.6411,Metastatic Lesion,0.6280
METATYPICAL,Skin Metatypical Carcinoma,99,2,Mature,0.6396,Primary,0.6230,Classic Histology,0.5962,Mixed,0.5833,Metaplastic,0.5618
MGUS,Monoclonal Gammopathy of Undetermined Significance,1,2,Monoclonal Gammopathy of Undetermined Significance,0.6310,Mucinous,0.5711,Malignant Myoepithelioma,0.5234,Monophasic Synovial Sarcoma,0.5130,Moderately Differentiated,0.4911
MICROPAPILLARY,Micropapillary Growth Pattern,1,2,Micropapillary Growth Pattern,0.8284,Ductal<;>Micropapillary Growth Pattern,0.6840,Micropapillary Growth Pattern<;>Solid,0.6821,Lung Micropapillary Adenocarcinoma,0.5479,Papillary,0.5446
MICROPAPILLARY ADENOCARCINOMA 82653,Lung Micropapillary Adenocarcinoma,1,2,Lung Micropapillary Adenocarcinoma,0.6245,Lepidic Adenocarcinoma,0.6034,Mixed Cell Adenocarcinoma,0.5890,Cystadenocarcinoma<;>Poorly Differentiated,0.5801,Lung Colloid Adenocarcinoma,0.5719
MICROPAPILLARY/ SOLID,Micropapillary Growth Pattern<;>Solid,1,2,Micropapillary Growth Pattern<;>Solid,0.8786,Micropapillary Growth Pattern,0.7696,Borderline Ovarian Serous Tumor-Micropapillary Variant,0.6641,Lung Micropapillary Adenocarcinoma,0.6623,Solid,0.6510
"MINIMALLY INVASIVE ADENOCARCINOMA, NON-MUCINOUS 82502",Minimally Invasive Lung Non-Mucinous Adenocarcinoma,1,2,Minimally Invasive Lung Non-Mucinous Adenocarcinoma,0.6080,"Cervical Mucinous Adenocarcinoma, Intestinal-Type",0.5820,Minimally Invasive Lung Adenocarcinoma,0.5678,Mucinous Adenocarcinoma,0.5405,"Mucinous Adenocarcinoma, Endocervical Type",0.5379
MISCELLANEOUS BRAIN TUMOR,Brain Neoplasm,1,2,Brain Neoplasm,0.8338,Malignant Brain Neoplasm,0.7494,Central Nervous System Neoplasm,0.7022,"Central Nervous System Embryonal Tumor, Not Otherwise Specified",0.6481,Malignant Central Nervous System Neoplasm,0.6309
MISCELLANEOUS NEUROEPITHELIAL TUMOR,Neuroepithelial Neoplasm,1,2,Neuroepithelial Neoplasm,0.8989,Dysembryoplastic Neuroepithelial Tumor,0.7624,Glioneuronal Tumor,0.7599,Neuroepithelial Neoplasm<;>High Grade,0.7575,Primitive Neuroectodermal Tumor,0.7551
MIT FAMILY TRANSLOCATION RENAL CELL CARCINOMA,MiT Family Translocation-Associated Renal Cell Carcinoma,1,2,MiT Family Translocation-Associated Renal Cell Carcinoma,0.9294,Chromophobe Renal Cell Carcinoma,0.6863,Fumarate Hydratase-Deficient Renal Cell Carcinoma,0.6803,Clear Cell Renal Cell Carcinoma,0.6699,Sarcomatoid Renal Cell Carcinoma,0.6661
MIXED,Mixed,1,2,Mixed,1.0000,Mixed Germ Cell Tumor,0.6694,Mixed Carcinoma,0.6498,Mixed Cell Adenocarcinoma,0.6481,"Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",0.6326
MIXED 80% ALVEOLAR,Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features,99,2,Alveolar,0.6594,Gingiva,0.4893,Mixed,0.4845,Alveolar Rhabdomyosarcoma,0.4613,Alveolar Soft Part Sarcoma,0.4564
MIXED ACINAR & DUCTAL,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,4,2,Pancreatic Mixed Acinar-Ductal Carcinoma,0.7644,Acinar Cell,0.6549,Ductal,0.6516,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.6411,Breast Mixed Ductal and Lobular Carcinoma,0.6409
MIXED ACINAR-DUCTAL CARCINOMA,Pancreatic Mixed Acinar-Ductal Carcinoma,1,2,Pancreatic Mixed Acinar-Ductal Carcinoma,0.9141,Mixed Cell Adenocarcinoma,0.8214,Breast Mixed Ductal and Lobular Carcinoma,0.7912,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.7843,Acinar Cell Carcinoma,0.7747
MIXED ACINAR-NEUROENDOCRINE CARCINOMA,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,1,2,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.9342,Pancreatic Mixed Ductal-Neuroendocrine Carcinoma,0.8420,Pancreatic Mixed Acinar-Ductal Carcinoma,0.8338,Adenocarcinoma with Neuroendocrine Differentiation,0.8265,Mixed Cell Adenocarcinoma,0.8151
MIXED ADENOCARCINOMA AND NEUROENDOCRINE CARCINOMA,Digestive System Mixed Adenoneuroendocrine Carcinoma,99,2,Adenocarcinoma with Neuroendocrine Differentiation,0.9015,Mixed Cell Adenocarcinoma,0.8396,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.8313,Neuroendocrine Carcinoma,0.8305,Neuroendocrine Carcinoma<;>Poorly Differentiated,0.8144
MIXED CANCER TYPES,Mixed Carcinoma,1,2,Mixed Carcinoma,0.8841,Mixed Cell Adenocarcinoma,0.7927,Mixed Germ Cell Tumor,0.7483,Cervical Carcinoma<;>Mixed,0.7321,Mixed,0.7222
MIXED CARCINOMA,Mixed Carcinoma,1,2,Mixed Carcinoma,1.0000,Mixed Cell Adenocarcinoma,0.9007,Cervical Carcinoma<;>Mixed,0.8133,Metaplastic Carcinoma,0.8085,Undifferentiated Carcinoma,0.7700
MIXED CERVICAL CARCINOMA,Cervical Carcinoma<;>Mixed,1,2,Cervical Carcinoma<;>Mixed,0.9785,Mixed Carcinoma,0.8194,"Human Papillomavirus-Independent Cervical Adenocarcinoma, Clear Cell-Type",0.7490,Endometrial Carcinoma<;>Mixed,0.7294,Mixed Cell Adenocarcinoma,0.7110
MIXED DUCTAL 65% AND ACINAR,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,3,2,Pancreatic Mixed Acinar-Ductal Carcinoma,0.7064,Breast Mixed Ductal and Lobular Carcinoma,0.6558,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.6130,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.6064,Mixed Cell Adenocarcinoma,0.6025
MIXED DUCTAL AND ACINAR,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,99,2,Pancreatic Mixed Acinar-Ductal Carcinoma,0.7668,Breast Mixed Ductal and Lobular Carcinoma,0.6570,Ductal,0.6511,Acinar Cell,0.6500,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.6433
MIXED DUCTAL AND ACINAR TYPE,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,99,2,Pancreatic Mixed Acinar-Ductal Carcinoma,0.7759,Breast Mixed Ductal and Lobular Carcinoma,0.6658,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.6457,Acinar Cell Carcinoma,0.6430,Pancreatic Mixed Ductal-Neuroendocrine Carcinoma,0.6340
MIXED GERM CELL TUMOR,Mixed Germ Cell Tumor,1,2,Mixed Germ Cell Tumor,1.0000,Nongerminomatous Germ Cell Tumor<;>Mixed Germ Cell Tumor,0.9162,Nongerminomatous Germ Cell Tumor,0.7342,Germ Cell Tumor,0.7330,Extragonadal Germ Cell Tumor,0.7269
MIXED INFILTRATING LOBULAR AND GRADE 1 DUCTAL CARCINOMA,Breast Mixed Ductal and Lobular Carcinoma,1,2,Breast Mixed Ductal and Lobular Carcinoma,0.8595,Invasive Breast Ductal Carcinoma and Lobular Carcinoma,0.7962,Invasive Breast Ductal Carcinoma and Invasive Lobular Carcinoma,0.7729,Invasive Breast Lobular Carcinoma,0.7145,Breast Mixed Epithelial/Mesenchymal Metaplastic Carcinoma,0.6716
MIXED INVASIVE DUCTAL AND INVASIVE LOBULAR,Invasive Breast Ductal Carcinoma and Invasive Lobular Carcinoma,1,2,Invasive Breast Ductal Carcinoma and Invasive Lobular Carcinoma,0.8871,Invasive Breast Ductal Carcinoma and Lobular Carcinoma,0.8791,Breast Mixed Ductal and Lobular Carcinoma,0.8221,Invasive Breast Lobular Carcinoma,0.7491,Invasive Breast Lobular Carcinoma<;>Hormone Receptor-Positive Breast Carcinoma<;>HER2/Neu Negative,0.6523
MIXED OVARIAN CARCINOMA,ovary mixed epithelial carcinoma,1,2,ovary mixed epithelial carcinoma,0.9339,Ovarian Carcinosarcoma,0.7563,Endometrial Carcinoma<;>Mixed,0.7553,Endometrial Clear Cell Adenocarcinoma<;>Mixed,0.7438,Ovarian Neuroendocrine Carcinoma<;>High Grade,0.7167
"MIXED PHENOTYPE ACUTE LEUKAEMIA, B/MYELOID, NOS","Mixed Phenotype Acute Leukemia, B/Myeloid",1,2,"Mixed Phenotype Acute Leukemia, B/Myeloid",0.9893,"Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified",0.9820,Acute Biphenotypic Leukemia,0.8335,"Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",0.7941,Acute Monoblastic and Monocytic Leukemia,0.7702
"MIXED PHENOTYPE ACUTE LEUKAEMIA, T/MYELOID, NOS","Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",1,2,"Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",0.9827,"Mixed Phenotype Acute Leukemia, B/Myeloid",0.8205,"Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified",0.8013,Acute Biphenotypic Leukemia,0.7202,Acute Monoblastic and Monocytic Leukemia,0.7029
"MIXED PHENOTYPE ACUTE LEUKEMIA, B/MYELOID, NOS","Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified",2,2,"Mixed Phenotype Acute Leukemia, B/Myeloid",0.9964,"Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified",0.9882,Acute Biphenotypic Leukemia,0.8501,"Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",0.8155,Acute Monoblastic and Monocytic Leukemia,0.7836
"MIXED PHENOTYPE ACUTE LEUKEMIA, T/MYELOID, NOS","Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",1,2,"Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",0.9898,"Mixed Phenotype Acute Leukemia, B/Myeloid",0.8255,"Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified",0.8073,Acute Biphenotypic Leukemia,0.7337,Acute Monoblastic and Monocytic Leukemia,0.7150
MIXED SEROUS AND ENDOMETRIOID,Endometrial Serous Adenocarcinoma,1,2,Endometrial Serous Adenocarcinoma,0.7616,Endometrioid Tumor,0.7410,Endometrial Carcinoma<;>Mixed,0.7297,Endometrioid Stromal Sarcoma,0.7286,Mixed<;>Serous<;>Clear Cells,0.7274
MIXED_ADENOSQUAMOUS_CARCINOMA,Adenosquamous Carcinoma,3,2,Mixed Cell Adenocarcinoma,0.8657,Mixed Carcinoma,0.8441,Adenosquamous Carcinoma,0.8367,"Lung Adenocarcinoma, Mixed Subtype",0.7823,Cervical Adenosquamous Carcinoma,0.7557
MIXED_CARCINOMA,Mixed Carcinoma,1,2,Mixed Carcinoma,0.9814,Mixed Cell Adenocarcinoma,0.8738,Metaplastic Carcinoma,0.8153,Cervical Carcinoma<;>Mixed,0.8098,Undifferentiated Carcinoma,0.7798
MIXED_ENDOMETRIOID_CLEAR_CELL,Endometrial Clear Cell Adenocarcinoma<;>Mixed,1,2,Endometrial Clear Cell Adenocarcinoma<;>Mixed,0.8546,Endometrial Carcinoma<;>Mixed,0.8028,Endometrioid Tumor,0.7423,Mixed<;>Serous<;>Clear Cells,0.7386,Endometrioid Adenocarcinoma,0.7220
MIXED_GERM_CELL,Mixed Germ Cell Tumor,1,2,Mixed Germ Cell Tumor,0.7814,Germ Cell,0.7697,Nongerminomatous Germ Cell Tumor<;>Mixed Germ Cell Tumor,0.7014,Mixed,0.6816,Mixed<;>Serous<;>Clear Cells,0.6047
MIXED_SEROUS_CLEAR_CELL,Mixed<;>Serous<;>Clear Cells,1,2,Mixed<;>Serous<;>Clear Cells,0.9204,Serous Adenocarcinoma<;>High Grade,0.7246,Serous Adenocarcinoma,0.7245,Serous Cystadenocarcinoma,0.7214,Endometrial Clear Cell Adenocarcinoma<;>Mixed,0.7001
