original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
REGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUE,Skin/Subcutaneous Tissue,1,2,Skin/Subcutaneous Tissue,0.9672,Limb<;>Skin/Subcutaneous Tissue,0.9589,Head and Neck<;>Skin/Subcutaneous Tissue,0.9555,Skin/Subcutaneous Tissue<;>Trunk,0.9473,Skin/Subcutaneous Tissue<;>Metastasis,0.9454
REGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUE INCLUDES SATELLITE AND IN-TRANSIT METASTASIS,Skin/Subcutaneous Tissue<;>Metastasis,1,2,Skin/Subcutaneous Tissue<;>Metastasis,0.9744,Skin<;>Breast<;>Metastasis,0.9522,Skin<;>Metastasis,0.9508,Soft Tissue<;>Metastasis,0.9497,Axillary<;>Soft Tissue<;>Metastasis,0.9496
REGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUETRUNK,Skin/Subcutaneous Tissue<;>Trunk,4,2,Skin/Subcutaneous Tissue,0.9576,Limb<;>Skin/Subcutaneous Tissue,0.9521,Head and Neck<;>Skin/Subcutaneous Tissue,0.9497,Skin/Subcutaneous Tissue<;>Trunk,0.9430,Skin/Subcutaneous Tissue<;>Metastasis,0.9408
REGIONAL LYMPH NODE,Regional Lymph Node,1,2,Regional Lymph Node,1.0000,Limb<;>Regional Lymph Node,0.9760,Regional Lymph Node<;>Trunk,0.9700,Head and Neck<;>Regional Lymph Node,0.9681,Limb<;>Regional Lymph Node<;>Trunk,0.9630
REGIONAL LYMPH NODETRUNK,Regional Lymph Node<;>Trunk,3,2,Regional Lymph Node,0.9824,Limb<;>Regional Lymph Node,0.9660,Regional Lymph Node<;>Trunk,0.9634,Head and Neck<;>Regional Lymph Node,0.9604,Limb<;>Regional Lymph Node<;>Trunk,0.9581
REGIONAL NODES,Regional Lymph Node,1,2,Regional Lymph Node,0.9796,Regional Lymph Node<;>Trunk,0.9576,Limb<;>Regional Lymph Node,0.9553,Head and Neck<;>Regional Lymph Node,0.9540,Regional,0.9496
REGIONAL RECURRENCE,Regional,2,2,Regional Lymph Node,0.9451,Regional,0.9422,Local-Regional,0.9220,Limb<;>Regional Lymph Node,0.9187,Regional Lymph Node<;>Trunk,0.9175
RENAL,Renal,1,2,Renal,1.0000,Kidney,0.9642,Renal Vein,0.9584,Renal Pelvis,0.9575,Extra-Adrenal<;>Renal,0.9386
RENAL PELVIS,Renal Pelvis,1,2,Renal Pelvis,1.0000,Ureter<;>Renal Pelvis,0.9665,Pelvis,0.9617,Bladder<;>Ureter<;>Renal Pelvis,0.9615,Renal,0.9575
RENAL PELVIS; URETER,Ureter<;>Renal Pelvis,1,2,Ureter<;>Renal Pelvis,0.9845,Bladder<;>Ureter<;>Renal Pelvis,0.9778,Renal Pelvis,0.9676,Ureter,0.9528,Bladder<;>Ureter,0.9519
RENAL VEIN,Renal Vein,1,2,Renal Vein,1.0000,Renal,0.9584,Renal Pelvis,0.9483,Kidney,0.9394,Left<;>Renal Lymph Node,0.9351
RETROCAVAL RETROPERITONEAL EXTRA ADRENAL PGL,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,1,2,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.9775,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.9765,Extra-Adrenal Retroperitoneal Paraganglioma,0.9697,Retroperitoneal<;>Extra-Adrenal,0.9632,Paraaortic Region<;>Extra-Adrenal,0.9570
RETROCAVAL RETROPERITONEUM EXTRA ADRENAL PGL,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,1,2,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.9782,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.9753,Extra-Adrenal Retroperitoneal Paraganglioma,0.9708,Retroperitoneal<;>Extra-Adrenal,0.9611,Paraaortic Region<;>Extra-Adrenal,0.9568
RETROMOLAR TRIGONE,Retromolar Trigone,1,2,Retromolar Trigone,1.0000,Multifocal<;>Left<;>Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe<;>Right<;>Occipital Lobe,0.9035,Infratentorial Brain,0.9008,Infratemporal Fossa,0.9002,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.8968
RETROPERITONEAL,Retroperitoneal,1,2,Retroperitoneal,1.0000,Left<;>Retroperitoneal,0.9711,Right<;>Retroperitoneal,0.9705,Retroperitoneal Lymph Node,0.9613,Retroperitoneum,0.9570
RETROPERITONEAL EXTRA ADRENAL PGL,Retroperitoneal<;>Extra-Adrenal,2,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.9807,Retroperitoneal<;>Extra-Adrenal,0.9699,Extra-Adrenal,0.9580,Paraaortic Region<;>Extra-Adrenal,0.9552,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.9501
RETROPERITONEAL LYMPH NODE,Retroperitoneal Lymph Node,1,2,Retroperitoneal Lymph Node,1.0000,Right<;>Retroperitoneal Lymph Node,0.9816,Retroperitoneal,0.9613,Left<;>Retroperitoneal,0.9532,Paraaortic Lymph Node,0.9531
RETROPERITONEAL LYMPH NODE 1 YEAR PRIOR NOT MATCHING BIOPSY,Retroperitoneal Lymph Node,1,2,Retroperitoneal Lymph Node,0.9416,Right<;>Retroperitoneal Lymph Node,0.9400,Retroperitoneal,0.9298,Left<;>Retroperitoneal,0.9274,Paraaortic Lymph Node,0.9238
RETROPERITONEAL MASS,Retroperitoneal,1,2,Retroperitoneal,0.9524,Retroperitoneal Lymph Node,0.9443,Retroperitoneal paraganglioma,0.9437,Right<;>Retroperitoneal,0.9425,Left<;>Retroperitoneal,0.9424
RETROPERITONEAL PELVIS,Pelvis<;>Retroperitoneum,2,2,Retroperitoneal,0.9764,Pelvis<;>Retroperitoneum,0.9662,Retroperitoneum,0.9627,Right<;>Retroperitoneal,0.9575,Left<;>Retroperitoneal,0.9560
RETROPERITONEUM,Retroperitoneum,1,2,Retroperitoneum,1.0000,Pelvis<;>Retroperitoneum,0.9665,Left<;>Retroperitoneum,0.9633,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9607,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9600
RETROPERITONEUM/UPPER ABDOMINAL,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9858,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9808,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9785,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9767,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9760
RETROPERITONEUM/UPPER ABDOMINAL - COLON,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.9890,Retroperitoneum<;>Upper<;>Abdominal,0.9756,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9722,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9699,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9696
RETROPERITONEUM/UPPER ABDOMINAL - GASTRIC,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.9835,Retroperitoneum<;>Upper<;>Abdominal,0.9782,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9753,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9739,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9730
RETROPERITONEUM/UPPER ABDOMINAL - INTRAABDOMINAL,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,1,2,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9844,Retroperitoneum<;>Upper<;>Abdominal,0.9778,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.9774,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9758,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9742
RETROPERITONEUM/UPPER ABDOMINAL - INTRAABDOMINALRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,1,2,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9757,Retroperitoneum<;>Upper<;>Abdominal,0.9709,Intra-abdominal<;>Pelvis<;>Retroperitoneum,0.9679,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9662,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9656
RETROPERITONEUM/UPPER ABDOMINAL - KIDNEY,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9884,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9795,Kidney<;>Liver<;>Retroperitoneum<;>Upper<;>Abdominal,0.9785,Retroperitoneum<;>Upper<;>Abdominal,0.9774,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9709
RETROPERITONEUM/UPPER ABDOMINAL - KIDNEYRETROPERITONEUM/UPPER ABDOMINAL - LIVERRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9750,Kidney<;>Liver<;>Retroperitoneum<;>Upper<;>Abdominal,0.9712,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9702,Retroperitoneum<;>Upper<;>Abdominal,0.9648,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9633
RETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9747,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9691,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9688,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9687,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9663
RETROPERITONEUM/UPPER ABDOMINAL - PANCREAS,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9888,Retroperitoneum<;>Upper<;>Abdominal,0.9717,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9677,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9657,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.9648
RETROPERITONEUM/UPPER ABDOMINAL - RETROPERITONEUM,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9813,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9772,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9733,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9732,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9728
RETROPERITONEUM/UPPER ABDOMINAL - RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9724,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9683,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9661,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9648,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9643
RETROPERITONEUM/UPPER ABDOMINAL - RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINAL - SMALL INTESTINESRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9782,Retroperitoneum<;>Upper<;>Abdominal,0.9732,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9727,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9710,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9708
RETROPERITONEUM/UPPER ABDOMINAL - SMALL INTESTINES,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9887,Retroperitoneum<;>Upper<;>Abdominal,0.9775,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.9756,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9750,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9748
RETROPERITONEUM/UPPER ABDOMINAL - SMALL INTESTINESRETROPERITONEUM/UPPER ABDOMINAL - OTHER PLEASE SPECIFY,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9791,Retroperitoneum<;>Upper<;>Abdominal,0.9726,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9719,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.9686,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9683
RETROPERITONEUM/UPPER ABDOMINALSMALL INTESTINE,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9834,Retroperitoneum<;>Upper<;>Abdominal,0.9775,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.9767,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.9744,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9735
RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINAL,Retroperitoneum<;>Upper<;>Abdominal,1,2,Retroperitoneum<;>Upper<;>Abdominal,0.9800,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9734,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9727,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.9723,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9721
RETROPERITONEUMRETROPERITONEUM/UPPER ABDOMINALSMALL INTESTINE,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,1,2,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9805,Retroperitoneum<;>Upper<;>Abdominal,0.9738,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.9727,Intra-abdominal<;>Retroperitoneum<;>Upper<;>Abdominal,0.9712,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.9707
RETROPERITONIUM,Retroperitoneum,1,2,Retroperitoneum,0.9792,Pelvis<;>Retroperitoneum,0.9563,Left<;>Retroperitoneum,0.9524,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney,0.9505,Retroperitoneum<;>Upper<;>Abdominal<;>Kidney<;>Liver,0.9488
RIGHT,Right,1,2,Right,1.0000,Left,0.9600,Right Lung,0.9589,Right Colon,0.9564,Right Lobe of the Liver,0.9475
RIGHT ADNEXA,Right<;>Adnexa,2,2,Left<;>Adnexa,0.9775,Right<;>Adnexa,0.9596,Left<;>Adnexa<;>Pelvic Peritoneum,0.9563,Adnexa,0.9563,Right<;>Adrenal Gland,0.9400
RIGHT ADRENAL,Right<;>Adrenal Gland,1,2,Right<;>Adrenal Gland,0.9852,Left<;>Adrenal Gland,0.9664,Left<;>Adrenal Gland<;>Kidney,0.9593,Right,0.9568,Right Lung,0.9507
RIGHT BRONCHUS INTERMEDIUS,Subsegmental Bronchus of Right Lung,1,2,Subsegmental Bronchus of Right Lung,0.9408,Middle Lobe of the Right Lung,0.9390,Lower Lobe of the Right Lung,0.9336,Upper Lobe of the Right Lung,0.9328,Right Lung,0.9265
RIGHT CELIAC LYMPH NODE,Right<;>Celiac Lymph Node,1,2,Right<;>Celiac Lymph Node,0.9942,Right<;>Cervical Lymph Node,0.9586,Right<;>Retroperitoneal Lymph Node,0.9571,Right<;>Iliac Lymph Node,0.9537,Right<;>Axillary Lymph Node,0.9530
RIGHT CEREBELLUM/OCCIPITAL,Right<;>Cerebellum<;>Occipital Lobe,1,2,Right<;>Cerebellum<;>Occipital Lobe,0.9896,Right<;>Occipital Lobe,0.9725,Right<;>Temporal Lobe<;>Occipital Lobe,0.9638,Left<;>Cerebellum,0.9628,Left<;>Occipital Lobe,0.9589
RIGHT CERVICAL,Right<;>Cervix Uteri,1,2,Right<;>Cervix Uteri,0.9651,Right<;>Cervical Lymph Node,0.9642,Right,0.9562,Right Colon,0.9483,Right<;>Neck,0.9466
RIGHT CERVICAL LYMPH NODE,Right<;>Cervical Lymph Node,1,2,Right<;>Cervical Lymph Node,0.9928,Left<;>Cervical Lymph Node,0.9766,Right<;>Mediastinal Lymph Node,0.9608,Right<;>Iliac Lymph Node,0.9595,Right<;>Celiac Lymph Node,0.9589
RIGHT COLON,Right Colon,1,2,Right Colon,1.0000,Left Colon,0.9683,Right,0.9564,Right Lung,0.9502,Colon,0.9483
RIGHT DIAPHRAGM,Right<;>Diaphragm,1,2,Right<;>Diaphragm,0.9869,Right Lung,0.9692,Left<;>Chest<;>Diaphragm,0.9652,Right<;>Lung<;>Pleura<;>Diaphragm,0.9643,Left<;>Abdomen<;>Diaphragm,0.9560
RIGHT FALLOPIAN TUBE,Right Fallopian Tube,1,2,Right Fallopian Tube,1.0000,Right<;>Ovary,0.9445,Right,0.9438,Right<;>Femur,0.9436,Right Colon,0.9415
RIGHT FRONTAL,Right<;>Frontal Lobe,1,2,Right<;>Frontal Lobe,0.9813,Left<;>Frontal Lobe,0.9676,Right<;>Frontal Lobe<;>Temporal Lobe,0.9626,Frontal Lobe,0.9620,Frontal,0.9566
RIGHT FRONTAL/BASAL GANGLIA,Right<;>Frontal Lobe<;>Basal Ganglia,1,2,Right<;>Frontal Lobe<;>Basal Ganglia,0.9919,Right<;>Frontal Lobe,0.9591,Basal Ganglia<;>Temporal Lobe,0.9584,Temporal Lobe<;>Basal Ganglia,0.9571,Right<;>Frontal Lobe<;>Temporal Lobe,0.9545
RIGHT FRONTOTEMPORAL,Right<;>Frontal Lobe<;>Temporal Lobe,2,2,Right<;>Frontal Lobe,0.9614,Right<;>Frontal Lobe<;>Temporal Lobe,0.9548,Left<;>Frontal Lobe,0.9502,Left<;>Frontal Lobe<;>Temporal Lobe,0.9453,Right<;>Frontal Lobe<;>Basal Ganglia,0.9418
RIGHT HUMERUS,Right<;>Humerus,1,2,Right<;>Humerus,0.9891,Right<;>Proximal<;>Humerus,0.9613,Right,0.9571,Right<;>Femur,0.9498,Right Thigh,0.9473
RIGHT ILIAC LYMPH NODE,Right<;>Iliac Lymph Node,1,2,Right<;>Iliac Lymph Node,0.9922,Lymph Node<;>Right<;>Ilium,0.9723,Right<;>Retroperitoneal Lymph Node,0.9666,Right<;>Cervical Lymph Node,0.9618,Left<;>Inguinal Lymph Node,0.9595
RIGHT JUGULODIGASTRIC LYMPH NODE,Right<;>Jugulodigastric Lymph Node,1,2,Right<;>Jugulodigastric Lymph Node,0.9964,Left<;>Jugulodigastric Lymph Node,0.9884,Jugulodigastric Lymph Node,0.9794,Right<;>Axillary Lymph Node,0.9552,Right<;>Cervical Lymph Node,0.9548
RIGHT LUNG UPPER LOBE,Upper Lobe of the Right Lung,1,2,Upper Lobe of the Right Lung,0.9962,Upper Lobe of the Left Lung,0.9866,Lower Lobe of the Right Lung,0.9775,Right Lung,0.9661,Lower Lobe of the Left Lung,0.9647
RIGHT LUNG/LOWER LOBE,Lower Lobe of the Right Lung,1,2,Lower Lobe of the Right Lung,0.9943,Lower Lobe of the Left Lung,0.9821,Lower Lobe of the Lung,0.9811,Upper Lobe of the Right Lung,0.9764,Right Lung,0.9699
RIGHT MEDIASTINAL LYMPH NODE,Right<;>Mediastinal Lymph Node,1,2,Right<;>Mediastinal Lymph Node,0.9939,Left<;>Superior<;>Mediastinal Lymph Node,0.9624,Right<;>Retroperitoneal Lymph Node,0.9623,Right<;>Axillary Lymph Node,0.9596,Right<;>Cervical Lymph Node,0.9554
RIGHT MIDDLE LOBE,Middle Lobe of the Right Lung,1,2,Middle Lobe of the Right Lung,0.9864,Right<;>Temporal Lobe,0.9513,Middle Lobe of the Prostate,0.9509,Upper Lobe of the Right Lung,0.9466,Right Lung,0.9463
RIGHT NECK,Right<;>Neck,1,2,Right<;>Neck,0.9894,Right,0.9577,Right<;>Cervical Lymph Node,0.9540,Right Lung,0.9440,Left<;>Femoral Neck<;>Head of the Femur,0.9430
RIGHT OCCIPITAL BRAIN,Right<;>Occipital Lobe,1,2,Right<;>Occipital Lobe,0.9816,Right<;>Temporal Lobe<;>Occipital Lobe,0.9715,Right<;>Cerebellum<;>Occipital Lobe,0.9694,Left<;>Occipital Lobe,0.9658,Right<;>Parietal Lobe<;>Occipital Lobe,0.9646
RIGHT OCCIPITAL NODE,Right<;>Occipital Lymph Node,1,2,Right<;>Occipital Lymph Node,0.9679,Right<;>Occipital Lobe,0.9551,Right<;>Parietal Lobe<;>Occipital Lobe,0.9435,Right<;>Temporal Lobe<;>Occipital Lobe,0.9434,Right<;>Cerebellum<;>Occipital Lobe,0.9399
RIGHT OVARY,Right<;>Ovary,1,2,Right<;>Ovary,0.9909,Left<;>Ovary,0.9662,Right Fallopian Tube,0.9501,Right<;>Cervix Uteri,0.9462,Right Lobe of the Liver,0.9456
RIGHT PARIETAL,Right<;>Parietal Lobe,1,2,Right<;>Parietal Lobe,0.9819,Right<;>Parietal Lobe<;>Temporal Lobe,0.9690,Left<;>Parietal Lobe<;>Right<;>Parietal Lobe,0.9689,Left<;>Parietal Lobe,0.9649,Right<;>Parietal Lobe<;>Occipital Lobe,0.9634
RIGHT PARIETAL OCCIPITAL,Right<;>Parietal Lobe<;>Occipital Lobe,1,2,Right<;>Parietal Lobe<;>Occipital Lobe,0.9804,Left<;>Parietal Lobe<;>Occipital Lobe,0.9690,Right<;>Parietal Lobe,0.9655,Right<;>Occipital Lobe,0.9647,Occipital Lobe<;>Parietal Lobe,0.9612
RIGHT PARIETAL; RIGHT TEMPORAL,Right<;>Parietal Lobe<;>Temporal Lobe,1,2,Right<;>Parietal Lobe<;>Temporal Lobe,0.9785,Right<;>Parietal Lobe,0.9706,Left<;>Temporal Lobe<;>Parietal Lobe,0.9667,Right<;>Temporal Lobe,0.9639,Left<;>Parietal Lobe<;>Right<;>Parietal Lobe,0.9637
RIGHT PARIETO-OCCIPITAL,Right<;>Parietal Lobe<;>Occipital Lobe,2,2,Parieto-Occipital,0.9772,Right<;>Parietal Lobe<;>Occipital Lobe,0.9694,Right<;>Occipital Lobe,0.9647,Left<;>Parietal Lobe<;>Occipital Lobe,0.9595,Right<;>Temporal Lobe<;>Occipital Lobe,0.9568
RIGHT PERINEPHRIC,Right<;>Perinephric,2,2,Perinephric,0.9584,Right<;>Perinephric,0.9527,Left<;>Perinephric<;>Lymph Node,0.9505,Right,0.9350,Left<;>Pelvis,0.9335
RIGHT PERINEPHRIC LYMPH NODE,Right<;>Perinephric<;>Lymph Node,2,2,Left<;>Perinephric<;>Lymph Node,0.9828,Right<;>Perinephric<;>Lymph Node,0.9711,Right<;>Retroperitoneal Lymph Node,0.9648,Left<;>Renal Lymph Node,0.9575,Right<;>Iliac Lymph Node,0.9532
RIGHT PLEURAL,Right<;>Pleura,1,2,Right<;>Pleura,0.9782,Right<;>Pleural Effusion,0.9782,Right Lung,0.9675,Right<;>Lung<;>Pleura<;>Diaphragm,0.9636,Left<;>Pleura,0.9584
RIGHT POSTERIOR MEDIASTINAL,Right<;>Posterior Mediastinum,1,2,Right<;>Posterior Mediastinum,0.9863,Left<;>Posterior Mediastinum,0.9752,Right<;>Mediastinal Lymph Node,0.9516,Left<;>Mediastinum,0.9474,Anterior Mediastinum,0.9424
RIGHT PROXIMAL HUMERAL,Right<;>Proximal<;>Humerus,1,2,Right<;>Proximal<;>Humerus,0.9853,Right<;>Humerus,0.9594,Right<;>Femur,0.9361,Proximal,0.9354,Left<;>Distal<;>Femur,0.9349
RIGHT RETROPERITONEAL,Right<;>Retroperitoneal,1,2,Right<;>Retroperitoneal,0.9893,Left<;>Retroperitoneal,0.9739,Right<;>Retroperitoneal Lymph Node,0.9643,Left<;>Retroperitoneum,0.9623,Retroperitoneal,0.9597
RIGHT RETROPERITONEAL LYMPH NODE,Right<;>Retroperitoneal Lymph Node,1,2,Right<;>Retroperitoneal Lymph Node,0.9944,Retroperitoneal Lymph Node,0.9768,Right<;>Retroperitoneal,0.9672,Left<;>Renal Lymph Node,0.9662,Right<;>Iliac Lymph Node,0.9619
RIGHT SUPRARENAL,Right<;>Suprarenal,1,2,Right<;>Suprarenal,0.9880,Right<;>Adrenal Gland,0.9405,Left<;>Infrarenal Aortic Segment,0.9382,Right,0.9380,Upper Lobe of the Right Lung,0.9334
RIGHT TEMPORAL,Right<;>Temporal Lobe,1,2,Right<;>Temporal Lobe,0.9776,Right,0.9618,Right<;>Frontal Lobe<;>Temporal Lobe,0.9615,Right<;>Temporal Lobe<;>Occipital Lobe,0.9560,Left<;>Temporal Lobe,0.9557
RIGHT TEMPORAL BRAIN,Right<;>Temporal Lobe,1,2,Right<;>Temporal Lobe,0.9811,Right<;>Frontal Lobe<;>Temporal Lobe,0.9689,Right<;>Temporal Lobe<;>Occipital Lobe,0.9637,Right<;>Parietal Lobe<;>Temporal Lobe,0.9602,Left<;>Temporal Lobe,0.9588
RIGHT TEMPORO-OCCIPITAL,Right<;>Temporal Lobe<;>Occipital Lobe,1,2,Right<;>Temporal Lobe<;>Occipital Lobe,0.9742,Right<;>Temporal Lobe,0.9658,Right<;>Occipital Lobe,0.9654,Left<;>Temporal Lobe<;>Occipital Lobe,0.9640,Right<;>Frontal Lobe<;>Temporal Lobe,0.9549
RIGHT THIGH,Right Thigh,1,2,Right Thigh,1.0000,Left Thigh,0.9750,Right<;>Femur,0.9648,Right,0.9463,Left<;>Femur,0.9453
RIGHT UPPER LOBE,Upper Lobe of the Right Lung,1,2,Upper Lobe of the Right Lung,0.9897,Upper Lobe of the Left Lung,0.9808,Lower Lobe of the Right Lung,0.9622,Right Upper Quadrant of Abdomen,0.9496,Lower Lobe of the Left Lung,0.9495
RIGHT UPPER QUADRANT,Right Upper Quadrant of Abdomen,1,2,Right Upper Quadrant of Abdomen,0.9740,Left Upper Quadrant of Abdomen,0.9647,Upper Lobe of the Right Lung,0.9503,Upper Lobe of the Left Lung,0.9413,Right,0.9384
RIGHT_ILIAC_BONE,Right<;>Ilium,3,2,Right<;>Femur,0.9532,Right<;>Iliac Lymph Node,0.9526,Right<;>Ilium,0.9506,Right,0.9503,Right Thigh,0.9456
SACRAL LUMBAR SPINAL,Sacrum<;>Lumbar Spine,1,2,Sacrum<;>Lumbar Spine,0.9718,Sacrum,0.9407,Spinal,0.9405,Lumbar Spine<;>Spinal Cord Dura Mater,0.9340,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9299
SACRAL REGION,Sacrum,1,2,Sacrum,0.9329,Sacrum<;>Lumbar Spine,0.9282,Inguinal Region,0.9217,Inguinal Region<;>Lymph Node,0.9115,Lower Extremity<;>Inguinal Region,0.9109
