original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
NON-SEMINOMA; TERATOMA MATURENON-SEMINOMA; YOLK SAC TUMOR,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor,1,2,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor,0.9773,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9758,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Seminoma,0.9758,Nonseminomatous<;>Immature Teratoma<;>Yolk Sac Tumor<;>Mature Teratoma<;>Seminoma,0.9747,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Immature Teratoma,0.9745
NON-SEMINOMA; TERATOMA MATURESEMINOMA; NOSNON-SEMINOMA; EMBRYONAL CARCINOMANON-SEMINOMA; YOLK SAC TUMOR,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Seminoma,99,2,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9798,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma,0.9773,Nonseminomatous<;>Immature Teratoma<;>Embryonal Carcinoma<;>Mature Teratoma,0.9738,Choriocarcinoma<;>Nonseminomatous<;>Seminoma<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9736,Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9733
NON-SEMINOMA; TERATOMA MATURE[NOT AVAILABLE]NON-SEMINOMA; EMBRYONAL CARCINOMANON-SEMINOMA; YOLK SAC TUMOR,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma,99,2,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9768,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma,0.9755,Choriocarcinoma<;>Nonseminomatous<;>Seminoma<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9710,Nonseminomatous<;>Immature Teratoma<;>Embryonal Carcinoma<;>Mature Teratoma,0.9701,Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9701
NON-SEMINOMA; YOLK SAC TUMOR,Nonseminomatous<;>Yolk Sac Tumor,4,2,Yolk Sac Tumor<;>Seminoma,0.9785,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor,0.9735,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor,0.9727,Nonseminomatous<;>Yolk Sac Tumor,0.9725,Nonseminomatous<;>Immature Teratoma<;>Yolk Sac Tumor,0.9719
NON-SEMINOMA; YOLK SAC TUMORNON-SEMINOMA; EMBRYONAL CARCINOMA,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor,1,2,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor,0.9823,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor<;>Choriocarcinoma,0.9812,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9769,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma,0.9768,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma<;>Seminoma,0.9768
NON-SEMINOMA; YOLK SAC TUMORNON-SEMINOMA; EMBRYONAL CARCINOMANON-SEMINOMA; TERATOMA MATURENON-SEMINOMA; TERATOMA IMMATURE,Nonseminomatous<;>Immature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma,99,2,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9782,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Seminoma,0.9782,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma,0.9772,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma<;>Seminoma,0.9772,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9763
NON-SEMINOMA; YOLK SAC TUMORNON-SEMINOMA; EMBRYONAL CARCINOMANON-SEMINOMA; TERATOMA MATURESEMINOMA; NOS,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma<;>Seminoma,4,2,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9782,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Seminoma,0.9782,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma,0.9772,Nonseminomatous<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Mature Teratoma<;>Seminoma,0.9772,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9763
NON-SEMINOMA; YOLK SAC TUMORNON-SEMINOMA; TERATOMA MATURE,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor,1,2,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor,0.9740,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9728,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma<;>Seminoma,0.9728,Nonseminomatous<;>Immature Teratoma<;>Yolk Sac Tumor<;>Mature Teratoma<;>Seminoma,0.9725,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor<;>Immature Teratoma,0.9722
NON-SEMINOMATOUS GERM CELL TUMO,Nongerminomatous Germ Cell Tumor,99,2,Testicular Non-Seminomatous Germ Cell Tumor,0.9763,Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9510,Testicular Seminoma,0.9468,Testicular Germ Cell Tumor,0.9436,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9403
NON-SEMINOMATOUS GERM CELL TUMOR,Nongerminomatous Germ Cell Tumor,2,2,Testicular Non-Seminomatous Germ Cell Tumor,0.9941,Nongerminomatous Germ Cell Tumor,0.9623,Testicular Germ Cell Tumor,0.9616,Germ Cell Tumor,0.9603,Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9603
"NON-SEMINOMATOUS GERM CELL TUMOR, PREDOMINANTLY YOLK SAC TYPE",Nongerminomatous Germ Cell Tumor<;>Yolk Sac Tumor,5,2,Yolk Sac Tumor<;>Seminoma,0.9739,Testicular Non-Seminomatous Germ Cell Tumor,0.9735,Embryonal Carcinoma<;>Nonseminomatous<;>Yolk Sac Tumor,0.9730,Nonseminomatous<;>Mature Teratoma<;>Yolk Sac Tumor,0.9726,Nongerminomatous Germ Cell Tumor<;>Yolk Sac Tumor,0.9724
NON-SEMINOMATOUS MIXED GERM CELL TUMOR,Nongerminomatous Germ Cell Tumor<;>Mixed Germ Cell Tumor,3,2,Testicular Non-Seminomatous Germ Cell Tumor,0.9822,Mixed Germ Cell Tumor,0.9751,Nongerminomatous Germ Cell Tumor<;>Mixed Germ Cell Tumor,0.9708,Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9622,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9587
NON-SMALL CELL LUNG,Lung Non-Small Cell Carcinoma,1,2,Lung Non-Small Cell Carcinoma,0.9826,Non-Small Cell Carcinoma,0.9768,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9727,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9701,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9685
NON-SMALL CELL LUNG CANCER,Lung Non-Small Cell Carcinoma,1,2,Lung Non-Small Cell Carcinoma,0.9919,Non-Small Cell Carcinoma,0.9853,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9834,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9807,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9757
"NON-SMALL CELL LUNG CANCER NSCLC, ADENOCARCINOMA",Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,1,2,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9871,Lung Non-Small Cell Carcinoma,0.9825,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9799,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9769,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9746
"NON-SMALL CELL LUNG CANCER NSCLC, ADENOSQUAMOUS CARCINOMA",Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,1,2,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9917,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9799,Lung Non-Small Cell Carcinoma,0.9753,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9733,Lung Adenosquamous Carcinoma,0.9731
"NON-SMALL CELL LUNG CANCER NSCLC, LARGE CELL CARCINOMA",Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,1,2,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9888,Lung Non-Small Cell Carcinoma,0.9814,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9805,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9758,Lung Large Cell Carcinoma,0.9728
"NON-SMALL CELL LUNG CANCER NSCLC, MUCOEPIDERMOID CARCINOMA",Lung Non-Small Cell Carcinoma<;>Lung Mucoepidermoid Carcinoma,1,2,Lung Non-Small Cell Carcinoma<;>Lung Mucoepidermoid Carcinoma,0.9909,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9740,Lung Mucoepidermoid Carcinoma,0.9719,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9715,Lung Non-Small Cell Carcinoma,0.9705
"NON-SMALL CELL LUNG CANCER NSCLC, SQUAMOUS CELL CARCINOMA",Lung Squamous Cell Carcinoma,99,2,Lung Non-Small Cell Carcinoma,0.9839,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9820,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9806,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9794,Non-Small Cell Carcinoma,0.9746
"NON-SMALL CELL LUNG CANCER NSCLC, UNSPECIFIED",Lung Non-Small Cell Carcinoma,2,2,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9684,Lung Non-Small Cell Carcinoma,0.9674,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9652,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9647,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9631
NON-SMALL_CELL LUNG_CANCER,Lung Non-Small Cell Carcinoma,1,2,Lung Non-Small Cell Carcinoma,0.9888,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9836,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9817,Non-Small Cell Carcinoma,0.9811,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9750
NON_HODGKIN_LYMPHOMA,Non-Hodgkin Lymphoma,1,2,Non-Hodgkin Lymphoma,0.9964,B-Cell Non-Hodgkin Lymphoma,0.9799,T-Cell Non-Hodgkin Lymphoma,0.9704,B-Cell Non-Hodgkin Lymphoma<;>Burkitt Lymphoma,0.9634,B-Cell Non-Hodgkin Lymphoma<;>Follicular Lymphoma,0.9620
NON_SMALL_CELL_CARCINOMA,Non-Small Cell Carcinoma,1,2,Non-Small Cell Carcinoma,0.9948,Lung Non-Small Cell Carcinoma,0.9836,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9766,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9735,Lung Small Cell Carcinoma,0.9700
NON_SMALL_CELL_LUNG_CANCER,Lung Non-Small Cell Carcinoma,1,2,Lung Non-Small Cell Carcinoma,0.9873,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9820,Non-Small Cell Carcinoma,0.9814,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9797,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9733
NORMAL KARYOTYPE,Normal Karyotype,1,2,Normal Karyotype,1.0000,NUP98 Gene<;>Chromosomal Translocation,0.9271,Cytogenetic Abnormality<;>Low Risk,0.9232,Complex Karyotype,0.9232,Hyperdiploidy,0.9180
NORMAL-LIKE,Normal Breast-Like Subtype of Breast Carcinoma,1,2,Normal Breast-Like Subtype of Breast Carcinoma,0.9448,Normal Karyotype,0.9197,Nonseminomatous<;>Immature Teratoma,0.9160,Nonseminomatous<;>Mature Teratoma,0.9154,Nonseminomatous<;>Immature Teratoma<;>Yolk Sac Tumor<;>Embryonal Carcinoma,0.9150
NOS,Not Otherwise Specified,3,2,Olfactory Neuroblastoma,0.8861,Central Nervous System<;>Brain,0.8848,Not Otherwise Specified,0.8846,Cecum,0.8843,nan,0.8843
NOSNON-SEMINOMA,Nonseminomatous,99,2,Testicular Seminoma,0.9516,Seminoma,0.9474,Testicular Non-Seminomatous Germ Cell Tumor,0.9360,Nonseminomatous<;>Mature Teratoma<;>Seminoma,0.9318,Seminoma<;>Mature Teratoma,0.9264
NOT SPECIFIED,Not Otherwise Specified,1,2,Not Otherwise Specified,0.9812,"High Grade B-Cell Lymphoma, Not Otherwise Specified",0.9371,Acute Myeloid Leukemia Not Otherwise Specified,0.9252,"Medullary Carcinoma, Not Otherwise Specified",0.9227,"Central Nervous System Embryonal Tumor, Not Otherwise Specified",0.9192
NO_FUSION,Ewing Sarcoma,99,2,Fusion-Negative Rhabdomyosarcoma,0.9215,Fusion-Positive Rhabdomyosarcoma,0.9055,Not Otherwise Specified,0.9028,Round Cell Sarcoma with EWSR1-non-ETS Fusion,0.9027,PAX3/FOXO1 Fusion Gene,0.9025
NSCLC,Lung Non-Small Cell Carcinoma,99,2,Lung Adenocarcinoma,0.9483,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9415,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9409,Lung Carcinoma,0.9393,Lung Adenosquamous Carcinoma,0.9384
"NSCLC, ADENOCARCINOMA",Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,3,2,Lung Adenocarcinoma,0.9750,Adenocarcinoma,0.9621,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9592,"Lung Adenocarcinoma, Mixed Subtype",0.9538,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9532
NSCLC_ADENOCARCINOMA,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,3,2,Lung Adenocarcinoma,0.9754,Adenocarcinoma,0.9581,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9572,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9498,Lung Adenosquamous Carcinoma,0.9496
NSCLC_ADENOSQUAMOUS,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,2,2,Lung Adenosquamous Carcinoma,0.9758,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9658,Adenosquamous Carcinoma,0.9638,Esophageal Adenosquamous Carcinoma,0.9553,Pancreatic Ductal Adenocarcinoma<;>Pancreatic Adenosquamous Carcinoma,0.9543
NSCLC_LARGE_CELL,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,2,2,Lung Large Cell Carcinoma,0.9707,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9654,"Lung Large Cell Carcinoma, Clear Cell Variant",0.9604,Large Cell Carcinoma,0.9587,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9508
NSCLC_MUCOEPIDERMOID,Lung Non-Small Cell Carcinoma<;>Lung Mucoepidermoid Carcinoma,2,2,Lung Mucoepidermoid Carcinoma,0.9679,Lung Non-Small Cell Carcinoma<;>Lung Mucoepidermoid Carcinoma,0.9590,Mucoepidermoid Carcinoma,0.9492,Lung Mucinous Adenocarcinoma,0.9427,Lung Non-Mucinous Adenocarcinoma,0.9399
NSCLC_SQUAMOUS,Lung Squamous Cell Carcinoma,1,2,Lung Squamous Cell Carcinoma,0.9667,Squamous Cell Carcinoma,0.9528,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9528,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9495,Lung Adenosquamous Carcinoma,0.9492
NUP98 TRANSLOCATION,NUP98 Gene<;>Chromosomal Translocation,1,2,NUP98 Gene<;>Chromosomal Translocation,0.9676,Translocation,0.9351,MLL Gene Translocation,0.9233,MLL Gene Translocation<;>Low Risk,0.9003,MiT Family Translocation-Associated Renal Cell Carcinoma,0.8981
OCCULT,Occult Stage,1,2,Occult Stage,0.9619,Meningioma,0.8987,Overt Primary Myelofibrosis,0.8944,Melanoma of Unknown Primary,0.8936,Extrahepatic,0.8921
OCULAR MELANOMA,Ocular Melanoma,1,2,Ocular Melanoma,1.0000,Uveal Melanoma,0.9498,Melanoma,0.9475,Cutaneous Melanoma,0.9396,Mucosal Melanoma of the Head and Neck,0.9363
ODONTOGENIC CARCINOMA,Odontogenic Carcinoma,1,2,Odontogenic Carcinoma,1.0000,Clear Cell Odontogenic Carcinoma,0.9630,Gingival Carcinoma,0.9457,Oropharyngeal Squamous Cell Carcinoma,0.9450,Salivary Gland Carcinoma,0.9430
OESOPHAGEAL SQUAMOUS CELL CARCINOMA,Esophageal Squamous Cell Carcinoma,1,2,Esophageal Squamous Cell Carcinoma,0.9816,Squamous Cell Carcinoma,0.9791,Laryngeal Squamous Cell Carcinoma,0.9734,Lung Squamous Cell Carcinoma,0.9728,Oral Cavity Squamous Cell Carcinoma,0.9725
OLFACTORY NEUROBLASTOMA,Olfactory Neuroblastoma,1,2,Olfactory Neuroblastoma,1.0000,Neuroblastoma,0.9632,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9195,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",0.9118,Anaplastic Oligoastrocytoma,0.9117
OLIGOASTROCYTOMA,Oligoastrocytoma,1,2,Oligoastrocytoma,1.0000,Anaplastic Oligoastrocytoma,0.9771,Oligodendroglioma,0.9339,Anaplastic Oligodendroglioma,0.9274,Kidney Oncocytoma,0.9262
OLIGODENDROGLIOMA,Oligodendroglioma,1,2,Oligodendroglioma,1.0000,Anaplastic Oligodendroglioma,0.9677,"Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",0.9480,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",0.9453,Anaplastic Oligoastrocytoma,0.9370
"OLIGODENDROGLIOMA, IDH-MUTANT AND 1P/19Q-CODELETED","Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",1,2,"Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",1.0000,"Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",0.9949,"Astrocytoma, IDH-Mutant, Grade 2",0.9576,"Astrocytoma, IDH-Mutant, Grade 4",0.9571,"Astrocytoma, IDH-Mutant, Grade 3",0.9570
OMENTUM,Omentum,1,2,Omentum,1.0000,Peritoneum,0.9221,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.9057,Abdominal Wall,0.9054,Peritoneal Mesothelioma,0.9036
ONCOCYTIC,Oncocytic Neoplasm,1,2,Oncocytic Neoplasm,0.9809,Thyroid Gland Oncocytic Carcinoma,0.9605,Thyroid Gland Oncocytic Adenoma,0.9528,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0.9501,Kidney Oncocytoma,0.9464
ONCOCYTIC ADENOMA OF THE THYROID,Thyroid Gland Oncocytic Adenoma,1,2,Thyroid Gland Oncocytic Adenoma,0.9954,Thyroid Gland Oncocytic Carcinoma,0.9790,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0.9695,Thyroid Gland Follicular Carcinoma<;>Thyroid Gland Oncocytic Carcinoma,0.9631,Oncocytic Neoplasm,0.9596
ONCOCYTOMA,Oncocytic Neoplasm,2,2,Kidney Oncocytoma,0.9793,Oncocytic Neoplasm,0.9710,Thyroid Gland Oncocytic Carcinoma,0.9564,Thyroid Gland Oncocytic Adenoma,0.9536,Adrenal Cortical Oncocytic Carcinoma,0.9530
OPTIC NERVE GLIOMA,Optic Nerve Glioma,1,2,Optic Nerve Glioma,1.0000,Glioma,0.9470,Visual Pathway Glioma,0.9338,Oligodendroglioma,0.9233,Low Grade Glioma,0.9196
OPTIC PATHWAY GLIOMA,Visual Pathway Glioma,1,2,Visual Pathway Glioma,0.9688,Optic Nerve Glioma,0.9681,Glioma,0.9359,Low Grade Glioma,0.9197,Low Grade Glioma<;>IDH Gene Family Mutation,0.9190
ORAL,Oral,1,2,Oral,1.0000,Oral Cavity Squamous Cell Carcinoma,0.9084,Buccal Mucosa,0.9067,Alveolar,0.9038,Buccal Mucosa Squamous Cell Carcinoma,0.9003
ORAL CAVITY SQUAMOUS CELL CARCINOMA,Oral Cavity Squamous Cell Carcinoma,1,2,Oral Cavity Squamous Cell Carcinoma,1.0000,Buccal Mucosa Squamous Cell Carcinoma,0.9793,Tongue Squamous Cell Carcinoma,0.9782,Squamous Cell Carcinoma,0.9777,Laryngeal Squamous Cell Carcinoma,0.9753
ORAL DYSPLASIA,Oral Epithelial Dysplasia,1,2,Oral Epithelial Dysplasia,0.9827,Dysplastic Nevus,0.9283,Odontogenic Carcinoma,0.9269,Oral Cavity Squamous Cell Carcinoma,0.9220,Myelodysplastic Syndrome with Multilineage Dysplasia,0.9203
ORGANOID,Organoid,1,2,Organoid,1.0000,Ovary,0.9044,Kidney,0.8955,Kidney Oncocytoma,0.8913,Adrenal Gland,0.8906
OROPHARYNX SQUAMOUS CELL CARCINOMA,Oropharyngeal Squamous Cell Carcinoma,1,2,Oropharyngeal Squamous Cell Carcinoma,0.9929,Pharyngeal Squamous Cell Carcinoma,0.9793,Hypopharyngeal Squamous Cell Carcinoma,0.9694,Head and Neck Squamous Cell Carcinoma,0.9691,Oral Cavity Squamous Cell Carcinoma,0.9685
OS,Osteosarcoma,1,2,Osteosarcoma,0.9269,Ovarian Serous Adenocarcinoma,0.9113,Osteoblastic Osteosarcoma,0.9110,Ovarian Seromucinous Carcinoma,0.9083,"Ovarian Steroid Cell Tumor, Not Otherwise Specified",0.9080
OSSIFYING FIBROMYXOID TUMOR,Ossifying Fibromyxoid Tumor,1,2,Ossifying Fibromyxoid Tumor,1.0000,Plexiform Fibrohistiocytic Tumor,0.9339,Malignant Soft Tissue Neoplasm,0.9311,Low Grade Fibromyxoid Sarcoma,0.9291,Malignant Bone Neoplasm,0.9276
OSTEOBLASTIC OSTEOSARCOMA,Osteoblastic Osteosarcoma,1,2,Osteoblastic Osteosarcoma,1.0000,Osteosarcoma,0.9780,Chondroblastic Osteosarcoma,0.9625,Periosteal Osteosarcoma,0.9587,Fibroblastic Osteosarcoma,0.9450
OSTEOSARCOMA,Osteosarcoma,1,2,Osteosarcoma,1.0000,Osteoblastic Osteosarcoma,0.9780,Chondroblastic Osteosarcoma,0.9640,Periosteal Osteosarcoma,0.9630,Parosteal Osteosarcoma,0.9546
OTHER UTERINE TUMOR,Uterine Neoplasm,1,2,Uterine Neoplasm,0.9561,Uterine Corpus Smooth Muscle Tumor of Uncertain Malignant Potential,0.9406,uterine corpus endometrial carcinoma<;>Uterine Carcinosarcoma,0.9385,Endometrial Carcinoma<;>Uterine Corpus Cancer,0.9384,Uterine Carcinosarcoma,0.9323
OV,Ovarian Carcinoma,99,2,Ovary,0.9234,Organoid,0.8996,Omentum,0.8951,Vulvar Carcinoma<;>Vaginal Carcinoma,0.8941,Hemangioma,0.8890
OVARIAN ADENOCARCINOMA,Ovarian Adenocarcinoma,1,2,Ovarian Adenocarcinoma,1.0000,Ovarian Serous Adenocarcinoma,0.9788,Ovarian Carcinoma,0.9735,Ovarian Endometrioid Adenocarcinoma,0.9712,Ovarian High Grade Serous Adenocarcinoma,0.9640
OVARIAN CANCER,Ovarian Carcinoma,1,2,Ovarian Carcinoma,0.9807,Ovarian Adenocarcinoma,0.9685,Ovarian Epithelial Tumor,0.9618,Metastatic Ovarian Carcinoma,0.9536,Ovarian Serous Adenocarcinoma,0.9533
"OVARIAN CANCER, OTHER",Ovarian Carcinoma,2,2,Ovarian Adenocarcinoma,0.9490,Ovarian Carcinoma,0.9485,"Ovarian Steroid Cell Tumor, Not Otherwise Specified",0.9455,Ovarian Epithelial Tumor,0.9443,Ovarian Serous Adenocarcinoma,0.9392
OVARIAN CARCINOMA,Ovarian Carcinoma,1,2,Ovarian Carcinoma,1.0000,Ovarian Adenocarcinoma,0.9735,Metastatic Ovarian Carcinoma,0.9658,Ovarian Epithelial Tumor,0.9654,Ovarian Small Cell Carcinoma,0.9626
OVARIAN CARCINOMA OTHER,Ovarian Carcinoma,1,2,Ovarian Carcinoma,0.9625,Ovarian Adenocarcinoma,0.9537,Metastatic Ovarian Carcinoma,0.9470,Ovarian Epithelial Tumor,0.9466,Ovarian Small Cell Carcinoma,0.9453
OVARIAN CARCINOSARCOMA/MALIGNANT MIXED MESODERMAL TUMOR,Ovarian Carcinosarcoma,99,2,Uterine Carcinosarcoma<;>Malignant Mixed Mesodermal (Mullerian) Tumor,0.9807,"Uterine Carcinosarcoma, Heterologous Type<;>Malignant Mixed Mesodermal (Mullerian) Tumor",0.9790,Malignant Mixed Mesodermal (Mullerian) Tumor<;>Carcinosarcoma<;>Yolk Sac Tumor,0.9789,"Uterine Carcinosarcoma, Homologous Type<;>Malignant Mixed Mesodermal (Mullerian) Tumor",0.9778,Malignant Mixed Mesodermal (Mullerian) Tumor,0.9654
OVARIAN CLEAR CELL,Malignant Ovarian Clear Cell Tumor,3,2,Ovarian Clear Cell Tumor,0.9866,Ovarian Clear Cell Cystadenocarcinoma,0.9778,Malignant Ovarian Clear Cell Tumor,0.9716,Borderline Ovarian Clear Cell Tumor,0.9593,Clear Cell Renal Cell Carcinoma,0.9592
OVARIAN EPITHELIAL CARCINOMA OVCA,Ovarian Carcinoma,1,2,Ovarian Carcinoma,0.9671,Ovarian Epithelial Tumor,0.9637,ovary mixed epithelial carcinoma,0.9501,Malignant Ovarian Clear Cell Tumor,0.9468,Ovarian Adenocarcinoma,0.9462
OVARIAN EPITHELIAL TUMOR,Ovarian Epithelial Tumor,1,2,Ovarian Epithelial Tumor,1.0000,Ovarian Carcinoma,0.9654,Ovarian Granulosa Cell Tumor,0.9596,Malignant Ovarian Clear Cell Tumor,0.9564,ovary mixed epithelial carcinoma,0.9560
OVARIAN FIBROTHECOMA,Ovarian Fibrothecoma,1,2,Ovarian Fibrothecoma,1.0000,Fibrothecoma,0.9729,Fibromatosis,0.9300,Ovarian Dysgerminoma,0.9180,Desmoid Fibromatosis,0.9179
OVARIAN GERM CELL TUMOR,Ovarian Germ Cell Tumor,1,2,Ovarian Germ Cell Tumor,1.0000,Germ Cell Tumor,0.9765,Ovarian Granulosa Cell Tumor,0.9749,Testicular Germ Cell Tumor,0.9680,Ovarian Sertoli-Leydig Cell Tumor,0.9597
