field_name,source,is_numeric_field
tumor_width_measurement,WIDTH_TUMOR_MEASUREMENT,yes
tumor_width_measurement,TUMOR_WIDTH_DIMENSION,yes
vascular_invasion_present,HISTORY_VASCULAR_INVASION,
vascular_invasion_present,VASCULAR_INVASION_AT_DX,
zone_of_origin_prostate,PROSTATE_ZONE_ORIGIN,
zone_of_origin_prostate,TUMOR_ZONE_ORIGIN_PROSTATE,
diagnoses,PRIMARY_DIAGNOSES,
average_base_quality,BASE_QUALITY_SCORE,
contamination_error,CONTAMINATION_ERROR_RATE,
msi_score,MSI_LEVEL,
msi_status,MSI_CLASSIFICATION,
pairs_on_diff_chr,READS_ON_DIFFERENT_CHROMOSOMES,
pairs_on_diff_chr,DIFFERENT_CHR_PAIRS,
proportion_base_mismatch,PERCENT_BASE_MISMATCH,
proportion_coverage_10x,PERCENT_COVERAGE_10X,
proportion_coverage_30x,PERCENT_COVERAGE_30X,
proportion_reads_duplicated,PERCENT_READS_DUPLICATED,
proportion_reads_mapped,PERCENT_READS_MAPPED,
proportion_targets_no_coverage,PERCENT_TARGETS_NO_COVERAGE,
tumor_purity,TUMOR_PURITY_PERCENT,
alignment_cocleaning_workflows,COCLEANING_WORKFLOWS,
submitted_unaligned_reads_files,NUMBER_UNALIGNED_READS_FILES,yes
submitted_aligned_reads_files,NUMBER_ALIGNED_READS_FILES,yes
aids_risk_factors,HISTORY_AIDS_RISK_FACTORS,
bmi,BASELINE_BMI,yes
cd4_count,BASELINE_CD4_COUNT,yes
comorbidities,HISTORY_COMORBIDITIES,
comorbidities,BASELINE_COMORBIDITIES,
comorbidity_method_of_diagnosis,METHOD_DIAGNOSIS_COMORBIDITY,
diabetes_treatment_type,DIABETES_TREATMENT_CLASSIFICATION,
dlco_ref_predictive_percent,PERCENT_DLCO_REF_PREDICTIVE,yes
fev1_fvc_post_bronch_percent,PERCENT_FEV1_FVC_POST_BRONCHODILATOR,yes
fev1_fvc_pre_bronch_percent,PERCENT_FEV1_FVC_PRE_BRONCHODILATOR,yes
fev1_ref_post_bronch_percent,POST_BRONCH_FEV1_REF_PERCENT,yes
fev1_ref_post_bronch_percent,PERCENT_FEV1_REF_POST_BRONCHODILATOR,yes
fev1_ref_pre_bronch_percent,PRE_BRONCH_FEV1_REF_PERCENT,yes
fev1_ref_pre_bronch_percent,PERCENT_FEV1_REF_PRE_BRONCHODILATOR,yes
haart_treatment_indicator,RECEIVED_HAART_TREATMENT,
haart_treatment_indicator,HAART_TREATMENT_STATUS,
haart_treatment_indicator,HISTORY_HAART_TREATMENT,
height,BASELINE_HEIGHT,yes
hiv_viral_load,HIV_VIRAL_LOAD_VALUE,
hiv_viral_load,BASELINE_HIV_VIRAL_LOAD,
hormonal_contraceptive_type,CURRENT_HORMONAL_CONTRACEPTIVE_TYPE,
hormonal_contraceptive_type,PRIOR_HORMONAL_CONTRACEPTIVE_TYPE,
hormonal_contraceptive_type,HISTORY_OF_HORMONAL_CONTRACEPTIVE_TYPE,
hormonal_contraceptive_type,PREVIOUS_HORMONAL_CONTRACEPTIVE_USE_TYPE,
hormonal_contraceptive_use,CURRENT_HORMONAL_CONTRACEPTIVE_USE,
hormonal_contraceptive_use,HISTORY_OF_HORMONAL_CONTRACEPTIVE_USE,
hormonal_contraceptive_use,PRIOR_HORMONAL_CONTRACEPTIVE_USE,
hormonal_contraceptive_use,RECEIVED_HORMONAL_CONTRACEPTIVE,
hormone_replacement_therapy_type,CURRENT_HORMONE_REPLACEMENT_THERAPY_TYPE,
hormone_replacement_therapy_type,PRIOR_HORMONE_REPLACEMENT_THERAPY_TYPE,
hormone_replacement_therapy_type,HISTORY_OF_HORMONE_REPLACEMENT_THERAPY_TYPE,
hormone_replacement_therapy_type,RECEIVED_HORMONE_REPLACEMENT_THERAPY_TYPE,
hysterectomy_margins_involved,MARGINS_INVOLVED_AT_HYSTERECTOMY,
immunosuppressive_treatment_type,PRIOR_IMMUNOSUPPRESSIVE_TREATMENT_TYPE,
immunosuppressive_treatment_type,HISTORY_OF_IMMUNOSUPPRESSIVE_TREATMENT_TYPE,
immunosuppressive_treatment_type,CURRENT_IMMUNOSUPPRESSIVE_TREATMENT_TYPE,
immunosuppressive_treatment_type,RECEIVED_IMMUNOSUPPRESSIVE_TREATMENT_TYPE,
menopause_status,CURRENT_MENOPAUSE_STATUS,
menopause_status,AGE_AT_MENOPAUSE_STATUS,
myasthenia_gravis_classification,MYASTHENIA_GRAVIS_DISEASE_CLASSIFICATION,
nononcologic_therapeutic_agents,PRIOR_NONONCOLOGIC_THERAPEUTIC_AGENTS,
nononcologic_therapeutic_agents,HISTORY_OF_NONONCOLOGIC_THERAPEUTIC_AGENTS,
nononcologic_therapeutic_agents,RECEIVED_NONONCOLOGIC_THERAPEUTIC_AGENTS,
oxygen_use_indicator,PRIOR_OXYGEN_USE,
oxygen_use_indicator,HISTORY_OF_OXYGEN_USE,
oxygen_use_indicator,OXYGEN_DEPENDENT,
oxygen_use_type,CURRENT_OXYGEN_USE_TYPE,
pregnancy_count,GRAVIDITY,yes
pregnancy_outcome,PREGNANCY_RESULT,
pregnancy_outcome,FINAL_PREGNANCY_OUTCOME,
pregnant_at_diagnosis,PREGNANCY_STATUS_AT_DIAGNOSIS,
premature_at_birth,PREMATURITY_AT_BIRTH,
reflux_treatment_type,PRIOR_REFLUX_TREATMENT_TYPE,
reflux_treatment_type,HISTORY_OF_REFLUX_TREATMENT_TYPE,
reflux_treatment_type,CURRENT_REFLUX_TREATMENT_TYPE,
risk_factor_method_of_diagnosis,METHOD_OF_RISK_FACTOR_DIAGNOSIS,
risk_factor_method_of_diagnosis,RISK_FACTOR_DIAGNOSTIC_METHOD,
risk_factor_treatment,PRIOR_RISK_FACTOR_TREATMENT,
risk_factor_treatment,HISTORY_OF_RISK_FACTOR_TREATMENT,
risk_factor_treatment,RECEIVED_RISK_FACTOR_TREATMENT,
risk_factor_treatment,CURRENT_RISK_FACTOR_TREATMENT,
risk_factors,BASELINE_RISK_FACTORS,
risk_factors,PRIOR_RISK_FACTORS,
risk_factors,HISTORY_OF_RISK_FACTORS,
timepoint_category,VISIT_TIMEPOINT_CATEGORY,
timepoint_category,ASSESSMENT_TIMEPOINT_CATEGORY,
treatment_frequency,FIRST_LINE_TREATMENT_FREQUENCY,
treatment_frequency,CHEMOTHERAPY_FREQUENCY,
treatment_frequency,DOSE_FREQUENCY,
treatment_frequency,ADMINISTRATION_FREQUENCY,
undescended_testis_corrected,HISTORY_OF_UNDESCENDED_TESTIS_CORRECTION,
undescended_testis_corrected,PRIOR_UNDESCENDED_TESTIS_CORRECTION,
undescended_testis_corrected_laterality,LATERALITY_OF_CORRECTED_UNDESCENDED_TESTIS,
undescended_testis_corrected_method,SURGICAL_UNDESCENDED_TESTIS_CORRECTED_METHOD,
undescended_testis_history,HISTORY_OF_UNDESCENDED_TESTIS,
undescended_testis_history,PRIOR_UNDESCENDED_TESTIS,
undescended_testis_history_laterality,LATERALITY_OF_UNDESCENDED_TESTIS_HISTORY,
viral_hepatitis_serologies,HEPATITIS_SEROLOGY_RESULTS,
viral_hepatitis_serologies,PRIOR_VIRAL_HEPATITIS_SEROLOGIES,
weeks_gestation_at_birth,GESTATIONAL_AGE_AT_BIRTH,
weight,CURRENT_WEIGHT,yes
weight,BASELINE_WEIGHT,yes
weight,WEIGHT_AT_ASSESSMENT,yes
cases,NUMBER_OF_CASES,
cases,CASE_COUNT,
follow_ups,NUMBER_OF_FOLLOW_UPS,
follow_ups,FOLLOW_UP_COUNT,
percent_gc_content,PERCENTAGE_GC_CONTENT,yes
aliquot_quantity,QUANTITY_OF_ALIQUOT,
aliquot_quantity,ALIQUOT_AMOUNT,
aliquot_volume,VOLUME_OF_ALIQUOT,
no_matched_normal_low_pass_wgs,NO_MATCHED_NORMAL_LOW_PASS_WGS,
no_matched_normal_targeted_sequencing,NO_MATCHED_NORMAL_TARGETED_SEQUENCING,
no_matched_normal_wgs,NO_MATCHED_NORMAL_WGS,
no_matched_normal_wxs,NO_MATCHED_NORMAL_WXS,
submitted_genomic_profiles,NUMBER_OF_SUBMITTED_GENOMIC_PROFILES,yes
submitted_methylation_beta_values,NUMBER_OF_SUBMITTED_METHYLATION_BETA_VALUES,yes
request_submission,REQUEST_SUBMISSION_DATE,yes
request_submission,SUBMISSION_REQUEST_DATE,yes
submission_enabled,SUBMISSION_ENABLED_FLAG,yes
programs,PROGRAM_CODE,
consent_type,CONSENT_TYPE_CODE,
days_to_consent,DAYS_UNTIL_CONSENT_OBTAINED,yes
days_to_lost_to_followup,DAYS_UNTIL_LOST_TO_FOLLOWUP,yes
tissue_source_sites,SAMPLE_SOURCE_SITE,
schema_version,DATA_SCHEMA_VERSION,
simple_somatic_mutations,SSM_DATA,
structural_variant_calling_workflows,STRUCTURAL_VARIANT_CALLING_WORKFLOW,
structural_variant_calling_workflows,SV_CALLING_WORKFLOW,
expression_analysis_workflows,EXPRESSION_ANALYSIS_WORKFLOW,
expression_analysis_workflows,GENE_EXPRESSION_WORKFLOW,
read_pair_number,SEQUENCING_READ_PAIR,
imaging_date,IMAGE_ACQUISITION_DATE,
magnification,MICROSCOPIC_MAGNIFICATION,
stain_type,HISTOLOGICAL_STAIN,
data_types,DATA_CATEGORY,
aliquots,ALIQUOT_COUNT,
annotated_somatic_mutations,ANNOTATED_SSM,
structural_variations,STRUCTURAL_VARIANT_EVENTS,
copy_number_segments,CNV_SEGMENTS,
archives,ARCHIVE_NAME,
archives,DATA_ARCHIVE,
rna_expression_workflows,RNA_EXPRESSION_WORKFLOW,
rna_expression_workflows,RNASEQ_WORKFLOW,
chemo_concurrent_to_radiation,CONCURRENT_CHEMORADIATION_FLAG,
clinical_trial_indicator,PROTOCOL_ENROLLMENT_FLAG,
days_to_treatment_end,POST_TREATMENT_DAYS,yes
days_to_treatment_start,INITIAL_TREATMENT_DAYS,yes
drug_category,MEDICATION_CLASS,
embolic_agent,EMBOLIZATION_SUBSTANCE,
prescribed_dose,ORDERED_DOSE,
radiosensitizing_agent,RADIOSENSITIZER_DRUG,
reason_treatment_ended,TREATMENT_DISCONTINUATION_REASON,
reason_treatment_not_given,REASON_TREATMENT_WITHHELD,
residual_disease,POST_TREATMENT_RESIDUAL_DISEASE,
route_of_administration,DRUG_ADMINISTRATION_ROUTE,
therapeutic_agents,TREATMENT_AGENT,
therapeutic_level_achieved,SERUM_THERAPEUTIC_LEVEL,
therapeutic_target_level,TARGET_SERUM_LEVEL,
treatment_anatomic_site,TREATMENT_LOCATION,
treatment_anatomic_sites,TREATMENT_BODY_SITES,
treatment_dose,ADMINISTERED_DOSE,
treatment_dose_max,MAXIMUM_DOSE,
treatment_duration,THERAPY_DURATION_DAYS,
treatment_effect,THERAPEUTIC_RESPONSE,
treatment_effect_indicator,RESPONSE_INDICATOR,
treatment_intent_type,CURATIVE_INTENT_FLAG,
treatment_or_therapy,RECEIVED_TREATMENT_FLAG,
treatment_outcome,THERAPY_OUTCOME,
treatment_outcome_duration,SURVIVAL_DURATION_MONTHS,yes
creation_datetime,RECORD_CREATED_DATE,
is_ffpe,FFPE_SPECIMEN_FLAG,
portion_number,SAMPLE_PORTION_ID,
aa_change,AMINO_ACID_SUBSTITUTION,
antigen,DETECTED_ANTIGEN,
biospecimen_type,SPECIMEN_CLASS,
biospecimen_volume,SAMPLE_VOLUME,
blood_test_normal_range_lower,LAB_REFERENCE_RANGE_LOW,
blood_test_normal_range_upper,LAB_REFERENCE_RANGE_HIGH,
cell_count,ABSOLUTE_CELL_COUNT,yes
chromosomal_translocation,CHROMOSOME_TRANSLOCATION,
chromosome,CHROMOSOME_NUMBER,
chromosome_arm,CYTO_ARM,
copy_number,CN_VALUE,
days_to_test,PRIOR_TO_TEST_DAYS,yes
days_to_test,BASELINE_TEST_DAYS,yes
days_to_test,INITIAL_TEST_DAYS,yes
laboratory_test,LAB_TEST_NAME,
loci_count,TOTAL_LOCI_COUNT,yes
adverse_event,PRIOR_ADVERSE_EVENT,
adverse_event,HISTORY_OF_ADVERSE_EVENT,
adverse_event_grade,PRIOR_ADVERSE_EVENT_GRADE,
comorbidity,PRIOR_COMORBIDITY,
comorbidity,HISTORY_OF_COMORBIDITY,
days_to_follow_up,CURRENT_FOLLOW_UP_DAYS,yes
history_of_tumor,PRIOR_TUMOR,
progression_or_recurrence,PRIOR_PROGRESSION_OR_RECURRENCE,
risk_factor,PRIOR_RISK_FACTOR,
risk_factor,HISTORY_OF_RISK_FACTOR,
days_to_sequencing,DAYS_PRIOR_TO_SEQUENCING,yes
days_to_sequencing,DAYS_AT_SEQUENCING,yes
fragmentation_enzyme,FRAGMENTASE_TYPE,
instrument_model,SEQUENCING_INSTRUMENT_MODEL,
lane_number,SEQUENCING_LANE_NUMBER,
library_preparation_kit_name,LIB_PREP_KIT_NAME,
library_preparation_kit_vendor,LIB_PREP_KIT_VENDOR,
library_preparation_kit_catalog_number,LIB_PREP_KIT_CATALOG_NUMBER,
library_preparation_kit_version,LIB_PREP_KIT_VERSION,
library_strand,STRAND_SELECTION,
sequencing_center,SEQUENCE_CENTER,
sequencing_date,SEQUENCE_DATE,
spike_ins_concentration,SPIKEIN_CONCENTRATION,
spike_ins_fasta,SPIKEIN_FASTA_FILE,
target_capture_kit_catalog_number,CAPTURE_KIT_CATALOG_NUMBER,
to_trim_adapter_sequence,ADAPTER_SEQUENCE_TO_TRIM,
chip_position,POSITION_ON_CHIP,
status,SAMPLE_STATUS,
experiment_metadata_files,EXPERIMENT_METADATA_FILES,
slide_images,SLIDE_IMAGE_PATH,
slide_images,SLIDE_IMAGE_ID,
slide_images,SLIDE_IMAGE_COLLECTION,
somatic_mutation_indexes,MUTATION_INDEX_ID,
treatments,FIRST_LINE_TREATMENT,
treatments,SECOND_LINE_TREATMENT,
treatments,ADJUVANT_TREATMENT,
treatments,NEOADJUVANT_TREATMENT,
treatments,MAINTENANCE_TREATMENT,
treatments,INDUCTION_TREATMENT,
treatments,SALVAGE_TREATMENT,
treatments,CONCURRENT_TREATMENT,
treatments,CONSOLIDATION_TREATMENT,
treatments,PRIOR_TREATMENT_HISTORY,
treatments,RECEIVED_TREATMENT,
treatments,UNDERWENT_TREATMENT,
treatments,TREATMENT_PRIOR_TO_DERIVATION,
treatments,TREATMENT_AT_DIAGNOSIS,
methylation_array_harmonization_workflows,METHYLATION_ARRAY_PROCESSING_WORKFLOW,
methylation_liftover_workflows,METHYLATION_LIFTOVER_PROCESSING,
major_version,MAJOR_VERSION_NUMBER,
minor_version,MINOR_VERSION_NUMBER,
release_date,RELEASE_DATE_VALUE,
roots,ROOT_ELEMENT,
somatic_aggregation_workflows,SOMATIC_AGGREGATION_PROCESS,
mirna_expression_workflows,MIRNA_EXPRESSION_PROCESSING,
derived_files,DERIVED_FILE_PATH,
derived_files,DERIVED_FILE_ID,
related_files,RELATED_FILE_PATH,
related_files,RELATED_FILE_ID,
tags,TAG_VALUE,
tags,TAG_NAME,
platforms,PLATFORM_NAME,
platforms,PLATFORM_TYPE,
described_cases,CASE_ID,
described_cases,CASE_IDENTIFIER,
namespace,NAMESPACE_VALUE,
short_name,SHORT_NAME_VALUE,
center_type,CENTER_TYPE_VALUE,
catalog_reference,CATALOG_REFERENCE_ID,
composition,COMPOSITION_VALUE,
current_weight,CURRENT_WEIGHT_VALUE,yes
current_weight,CURRENT_SPECIMEN_WEIGHT,yes
current_weight,WEIGHT_AT_COLLECTION,yes
days_to_collection,DAYS_TO_COLLECTION_VALUE,yes
days_to_collection,DAYS_AT_COLLECTION,yes
days_to_sample_procurement,DAYS_TO_PROCUREMENT,yes
diagnosis_pathologically_confirmed,PATHOLOGIC_CONFIRMATION_OF_DIAGNOSIS,
distance_normal_to_tumor,DISTANCE_NORMAL_TO_TUMOR_VALUE,
distributor_reference,DISTRIBUTOR_REFERENCE_ID,
freezing_method,FREEZING_METHOD_VALUE,
freezing_method,METHOD_OF_FREEZING,
growth_rate,GROWTH_RATE_VALUE,
initial_weight,INITIAL_WEIGHT_VALUE,yes
initial_weight,BASELINE_SPECIMEN_WEIGHT,yes
initial_weight,WEIGHT_AT_PROCUREMENT,yes
intermediate_dimension,INTERMEDIATE_DIMENSION_VALUE,yes
intermediate_dimension,INTERMEDIATE_DIMENSION_MEASUREMENT,yes
longest_dimension,LONGEST_DIMENSION_VALUE,yes
longest_dimension,LONGEST_DIMENSION_MEASUREMENT,yes
oct_embedded,OCT_EMBEDDED_VALUE,
passage_count,PASSAGE_COUNT_VALUE,yes
passage_count,PASSAGE_NUMBER,yes
preservation_method,PRESERVATION_METHOD_VALUE,
preservation_method,METHOD_OF_PRESERVATION,
sample_ordinal,SAMPLE_ORDINAL_VALUE,
sample_ordinal,SAMPLE_ORDER,
sample_type,SAMPLE_TYPE_VALUE,
shortest_dimension,SHORTEST_DIMENSION_VALUE,yes
shortest_dimension,SHORTEST_DIMENSION_MEASUREMENT,yes
specimen_type,SPECIMEN_TYPE_VALUE,
time_between_clamping_and_freezing,CLAMPING_TO_FREEZING_TIME,
time_between_excision_and_freezing,EXCISION_TO_FREEZING_TIME,
tissue_type,TISSUE_TYPE_VALUE,
tumor_code,TUMOR_CODE_VALUE,
tumor_descriptor,TUMOR_DESCRIPTOR_VALUE,
parent_samples,PARENT_SAMPLE_ID,
parent_samples,PARENT_SAMPLE_PATH,
relationship_type,RELATIONSHIP_TYPE_VALUE,
relative_deceased,RELATIVE_DECEASED_VALUE,
relative_smoker,RELATIVE_SMOKER_VALUE,
relative_with_cancer_history,RELATIVE_CANCER_HISTORY,
relatives_with_cancer_history_count,FAMILY_HISTORY_CANCER_COUNT,yes
age_at_diagnosis,INITIAL_AGE_AT_DIAGNOSIS,yes
days_to_death,DAYS_TO_VITAL_STATUS_DEATH,yes
gender,GENDER_VALUE,
gender,GENDER_CODE,
ethnicity,ETHNICITY_VALUE,
ethnicity,ETHNICITY_CODE,
icd_10,ICD_10_CODE,
icd_10,ICD_10_DIAGNOSIS,
race,RACE_VALUE,
vital_status,VITAL_STATUS_VALUE,
vital_status,CURRENT_VITAL_STATUS,
year_of_diagnosis,YEAR_AT_DIAGNOSIS,yes
germline_mutation_calling_workflows,GERMLINE_MUTATION_WORKFLOW,
somatic_annotation_workflows,SOMATIC_ANNOTATION_PROCESSING,
adrenal_hormone,ADRENAL_HORMONE_VALUE,
adrenal_hormone,ADRENAL_HORMONE_MEASUREMENT,
ajcc_clinical_m,AJCC_CLINICAL_M_STAGE,
ajcc_clinical_m,AJCC_CLINICAL_M_VALUE,
ajcc_clinical_n,AJCC_CLINICAL_N_STAGE,
ajcc_clinical_n,AJCC_CLINICAL_N_VALUE,
ajcc_clinical_stage,AJCC_CLINICAL_STAGE_VALUE,
ajcc_clinical_stage,AJCC_CLINICAL_STAGE_GROUP,
ajcc_clinical_t,AJCC_CLINICAL_T_STAGE,
ajcc_clinical_t,AJCC_CLINICAL_T_VALUE,
ajcc_pathologic_m,AJCC_PATHOLOGIC_M_STAGE,
ajcc_pathologic_m,AJCC_PATHOLOGIC_M_VALUE,
ajcc_pathologic_n,AJCC_PATHOLOGIC_N_STAGE,
ajcc_pathologic_n,AJCC_PATHOLOGIC_N_VALUE,
ajcc_pathologic_stage,POST_SURGICAL_AJCC_STAGE,
ajcc_pathologic_stage,FINAL_PATHOLOGIC_STAGE,
ajcc_pathologic_stage,AJCC_STAGE_AT_DIAGNOSIS,
ajcc_pathologic_stage,HISTOLOGIC_STAGE,
ajcc_pathologic_t,PATHOLOGIC_T_STAGE,
ajcc_pathologic_t,POST_SURGICAL_T_CLASSIFICATION,
ajcc_pathologic_t,TUMOR_T_STAGE,
ajcc_pathologic_t,AJCC_T_AT_DIAGNOSIS,
ajcc_staging_system_edition,AJCC_EDITION_YEAR,
ajcc_staging_system_edition,STAGING_SYSTEM_VERSION,
ann_arbor_b_symptoms,ANN_ARBOR_B_SYMPTOMS_STATUS,
ann_arbor_b_symptoms,CONSTITUTIONAL_SYMPTOMS,
ann_arbor_b_symptoms_described,CONSTITUTIONAL_SYMPTOMS_DETAIL,
ann_arbor_clinical_stage,ANN_ARBOR_STAGE_AT_DIAGNOSIS,
ann_arbor_clinical_stage,PRE_TREATMENT_ANN_ARBOR_STAGE,
ann_arbor_extranodal_involvement,EXTRANODAL_SITES_INVOLVED,
ann_arbor_pathologic_stage,PATHOLOGIC_ANN_ARBOR_STAGE,
ann_arbor_pathologic_stage,POST_SURGICAL_ANN_ARBOR_STAGE,
best_overall_response,OVERALL_RESPONSE_STATUS,
best_overall_response,BEST_CLINICAL_RESPONSE,
best_overall_response,MAXIMUM_RESPONSE,
best_overall_response,BEST_RESPONSE_AT_FOLLOW_UP,
burkitt_lymphoma_clinical_variant,BURKITT_LYMPHOMA_TYPE,
cancer_detection_method,METHOD_OF_CANCER_DETECTION,
cancer_detection_method,CANCER_DISCOVERY_METHOD,
clark_level,CLARK_LEVEL_OF_INVASION,
classification_of_tumor,LESION_TYPE_CLASSIFICATION,
cog_liver_stage,COG_HEPATIC_STAGE,
cog_neuroblastoma_risk_group,NEUROBLASTOMA_RISK_GROUP,
cog_rhabdomyosarcoma_risk_group,COG_RHABDOMYO_RISK,
cog_rhabdomyosarcoma_risk_group,RHABDOMYOSARCOMA_RISK_GROUP,
contiguous_organ_invaded,INVADED_ORGANS,
contiguous_organ_invaded,ADJACENT_ORGAN_INVOLVEMENT,
contiguous_organ_invaded,ORGAN_EXTENSION,
days_to_best_overall_response,TIME_TO_BEST_RESPONSE,yes
days_to_best_overall_response,BEST_RESPONSE_DAYS,yes
days_to_diagnosis,DAYS_FROM_INITIAL_PATHOLOGIC_DIAGNOSIS,yes
days_to_last_follow_up,DAYS_TO_LAST_CONTACT,yes
days_to_last_follow_up,TIME_TO_LAST_FOLLOW_UP,yes
days_to_last_known_disease_status,DAYS_TO_LAST_KNOWN_STATUS,yes
days_to_last_known_disease_status,TIME_TO_LAST_DISEASE_STATUS,yes
diagnosis_is_primary_disease,PRIMARY_DISEASE_STATUS,
diagnosis_is_primary_disease,PRIMARY_DIAGNOSIS_INDICATOR,
eln_risk_classification,ELN_RISK_SCORE,
eln_risk_classification,EUROPEAN_LEUKEMIANET_RISK,
enneking_msts_metastasis,ENNEKING_METASTASIS_STATUS,
enneking_msts_metastasis,MSTS_METASTASIS,
enneking_msts_stage,MSTS_STAGE,
enneking_msts_tumor_site,ENNEKING_TUMOR_SITE,
enneking_msts_tumor_site,MSTS_TUMOR_SITE,
ensat_clinical_m,ENSAT_CLINICAL_M_STAGE,
ensat_clinical_m,ENSAT_M_CLASSIFICATION,
ensat_pathologic_n,ENSAT_PATHOLOGIC_N_STAGE,
ensat_pathologic_n,ENSAT_N_CLASSIFICATION,
ensat_pathologic_stage,POST_SURGICAL_ENSAT_STAGE,
ensat_pathologic_t,ENSAT_PATHOLOGIC_T_STAGE,
ensat_pathologic_t,ENSAT_T_CLASSIFICATION,
esophageal_columnar_dysplasia_degree,COLUMNAR_DYSPLASIA_GRADE,
esophageal_columnar_metaplasia_present,COLUMNAR_METAPLASIA_STATUS,
esophageal_columnar_metaplasia_present,BARRETT_METAPLASIA_PRESENT,
fab_morphology_code,FAB_CLASSIFICATION,
figo_stage,FIGO_STAGE_AT_DIAGNOSIS,
figo_stage,FIGO_SURGICAL_STAGE,
figo_stage,GYNECOLOGIC_FIGO_STAGE,
figo_staging_edition_year,FIGO_STAGING_YEAR,
first_symptom_prior_to_diagnosis,SYMPTOM_PRIOR_TO_DIAGNOSIS,
first_symptom_prior_to_diagnosis,INITIAL_SYMPTOM_BEFORE_DIAGNOSIS,
gastric_esophageal_junction_involvement,GASTROESOPHAGEAL_JUNCTION_INVOLVED,
gleason_grade_group,GRADE_GROUP,
gleason_grade_tertiary,TERTIARY_GLEASON_GRADE,
gleason_patterns_percent,PRIMARY_GLEASON_PERCENT,yes
gleason_score,GLEASON_SCORE_AT_DIAGNOSIS,
gleason_score,PRIMARY_GLEASON_SCORE,
gleason_score,GLEASON_COMBINED_SCORE,
goblet_cells_columnar_mucosa_present,INTESTINAL_METAPLASIA_STATUS,
icd_10_code,ICD10_DIAGNOSIS_CODE,
igcccg_stage,INTERNATIONAL_GERM_CELL_STAGE,
inpc_grade,INPC_HISTOLOGIC_GRADE,
inpc_histologic_group,INPC_GROUP,
inrg_stage,INTERNATIONAL_NEUROBLASTOMA_RISK_GROUP_STAGE,
inss_stage,INTERNATIONAL_NEUROBLASTOMA_STAGING_SYSTEM,
last_known_disease_status,DISEASE_STATUS_AT_LAST_FOLLOW_UP,
last_known_disease_status,CURRENT_DISEASE_STATUS,
last_known_disease_status,FINAL_DISEASE_STATUS,
last_known_disease_status,MOST_RECENT_DISEASE_STATUS,
laterality,TUMOR_LATERALITY,
laterality,SIDE_OF_LESION,
laterality,BODY_SIDE_LOCATION,
margin_distance,MARGIN_DISTANCE_IN_MM,
margins_involved_site,INVOLVED_MARGIN_SITE,
margins_involved_site,POSITIVE_MARGIN_LOCATION,
max_tumor_bulk_site,MAXIMUM_TUMOR_BULK_SITE,
medulloblastoma_molecular_classification,MEDULLOBLASTOMA_MOLECULAR_GROUP,
metastasis_at_diagnosis,METASTATIC_AT_DIAGNOSIS,
metastasis_at_diagnosis,MET_AT_DIAGNOSIS,
metastasis_at_diagnosis,METASTATIC_DISEASE_AT_DIAGNOSIS,
metastasis_at_diagnosis_site,METASTASIS_SITE_AT_DIAGNOSIS,
metastasis_at_diagnosis_site,SITE_OF_METASTASIS_AT_DIAGNOSIS,
method_of_diagnosis,CANCER_DIAGNOSIS_METHOD,
method_of_diagnosis,DIAGNOSIS_CONFIRMATION_METHOD,
mitosis_karyorrhexis_index,MKI_SCORE,
mitosis_karyorrhexis_index,MITOTIC_KARYORRHEXIS_INDEX,
morphology,PATHOLOGIC_MORPHOLOGY,
morphology,CELLULAR_MORPHOLOGY,
ovarian_specimen_status,OVARIAN_TISSUE_STATUS,
ovarian_specimen_status,OVARY_SPECIMEN_STATUS,
ovarian_surface_involvement,SURFACE_OF_OVARY_INVOLVEMENT,
papillary_renal_cell_type,PAPILLARY_RENAL_CELL_CARCINOMA_TYPE,
papillary_renal_cell_type,PAPILLARY_RCC_TYPE,
pediatric_kidney_staging,COG_KIDNEY_STAGING,
peritoneal_fluid_cytological_status,ASCITES_CYTOLOGY_STATUS,
primary_diagnosis,PRIMARY_TUMOR_DIAGNOSIS,
primary_diagnosis,PRIMARY_HISTOLOGIC_DIAGNOSIS,
primary_disease,PRIMARY_DISEASE_SITE,
primary_disease,SITE_OF_PRIMARY_DISEASE,
primary_disease,PRIMARY_CANCER_SITE,
primary_gleason_grade,INITIAL_GLEASON_PRIMARY,
primary_gleason_grade,BASELINE_GLEASON_PRIMARY,
prior_malignancy,PREVIOUS_CANCER_DIAGNOSIS,
prior_malignancy,HAD_PRIOR_CANCER,
prior_malignancy,RECEIVED_PRIOR_CANCER_TREATMENT,
prior_treatment,PREVIOUS_THERAPY,
prior_treatment,HAD_PRIOR_THERAPY,
prior_treatment,THERAPY_PRIOR_TO_CURRENT,
prior_treatment,TREATMENT_STATUS_BASELINE,
prior_treatment,INITIAL_TREATMENT_HISTORY,
secondary_gleason_grade,INITIAL_GLEASON_SECONDARY,
secondary_gleason_grade,BASELINE_GLEASON_SECONDARY,
site_of_resection_or_biopsy,SITE_OF_BIOPSY,
site_of_resection_or_biopsy,SPECIMEN_COLLECTION_SITE,
site_of_resection_or_biopsy,SPECIMEN_AT_DIAGNOSIS,
sites_of_involvement,DISEASE_INVOLVEMENT_SITES,
sites_of_involvement,METASTATIC_SITES,
sites_of_involvement,SITES_OF_METASTASIS,
sites_of_involvement,INVOLVED_ORGANS,
sites_of_involvement_count,TOTAL_METASTATIC_SITES,yes
