"iri","ontology_name","ontology_prefix","short_form","description","label","obo_id","type"
"http://purl.obolibrary.org/obo/NCIT_C12858","ncit","NCIT","NCIT_C12858","A carpal bone located between the lunate and pisiform bones.","Triangular Bone","NCIT:C12858","class"
"http://purl.obolibrary.org/obo/NCIT_C12859","ncit","NCIT","NCIT_C12859","A carpal bone located between the trapezium and capitate bones.","Trapezoid Bone","NCIT:C12859","class"
"http://purl.obolibrary.org/obo/NCIT_C12860","ncit","NCIT","NCIT_C12860","The medial bone in the distal row of carpal bones.","Hamate Bone","NCIT:C12860","class"
"http://purl.obolibrary.org/obo/NCIT_C12751","ncit","NCIT","NCIT_C12751","Any of the five bones between the wrist and the fingers that form the skeleton of the palm.","Metacarpal Bone","NCIT:C12751","class"
"http://purl.obolibrary.org/obo/NCIT_C52792","ncit","NCIT","NCIT_C52792","The fifth and the most lateral of five miniature long bones located in the palm of the hand, which articulates proximally with the hamate and fourth metacarpal at the carpometacarpal joint and distally with the small finger phalanx at the metacarpophalangeal joint.","Metacarpal Bone Digit 5","NCIT:C52792","class"
"http://purl.obolibrary.org/obo/NCIT_C52793","ncit","NCIT","NCIT_C52793","The fourth of five miniature long bones located in the palm of the hand, which articulates proximally with the capitate, hamate, and third and fifth metacarpals at the carpometacarpal joint and distally with the ring finger phalanx at the metacarpophalangeal joint.","Metacarpal Bone Digit 4","NCIT:C52793","class"
"http://purl.obolibrary.org/obo/NCIT_C52794","ncit","NCIT","NCIT_C52794","The third of five miniature long bones located in the palm of the hand, which articulates proximally with the capitate and second and fourth metacarpals at the carpometacarpal joint and distally with the middle finger phalanx at the metacarpophalangeal joint.","Metacarpal Bone Digit 3","NCIT:C52794","class"
"http://purl.obolibrary.org/obo/NCIT_C52795","ncit","NCIT","NCIT_C52795","The second and the longest of five miniature long bones located in the palm of the hand, which articulates proximally with the trapezoid, trapezium, and capitate at the carpometacarpal joint and distally with the index finger phalanx at the metacarpophalangeal joint.","Metacarpal Bone Digit 2","NCIT:C52795","class"
"http://purl.obolibrary.org/obo/NCIT_C52796","ncit","NCIT","NCIT_C52796","The first and most medial of five miniature long bones located in the palm of the hand, which articulates proximally with the trapezium of the carpus at the carpometacarpal joint and distally with the thumb phalanx at the metacarpophalangeal joint.","Metacarpal Bone Digit 1","NCIT:C52796","class"
"http://purl.obolibrary.org/obo/NCIT_C52771","ncit","NCIT","NCIT_C52771","A bone of the finger.","Hand Phalanx","NCIT:C52771","class"
"http://purl.obolibrary.org/obo/NCIT_C12863","ncit","NCIT","NCIT_C12863","One of four finger bones located between, and articulating with, a proximal phalange and a distal phalange.","Middle Phalanx of Hand","NCIT:C12863","class"
"http://purl.obolibrary.org/obo/NCIT_C142297","ncit","NCIT","NCIT_C142297","A long bone in the second finger, as counted from the thenar side of the hand; it is located between, and articulates with, the proximal and distal phalanges.","Hand Digit 2 Middle Phalanx","NCIT:C142297","class"
"http://purl.obolibrary.org/obo/NCIT_C142298","ncit","NCIT","NCIT_C142298","A long bone in the third finger, as counted from the thenar side of the hand; it is located between, and articulates with, the proximal and distal phalanges.","Hand Digit 3 Middle Phalanx","NCIT:C142298","class"
"http://purl.obolibrary.org/obo/NCIT_C142299","ncit","NCIT","NCIT_C142299","A long bone in the fourth finger, as counted from the thenar side of the hand; it is located between, and articulates with, the proximal and distal phalanges.","Hand Digit 4 Middle Phalanx","NCIT:C142299","class"
"http://purl.obolibrary.org/obo/NCIT_C142300","ncit","NCIT","NCIT_C142300","A long bone in the fifth finger, as counted from the thenar side of the hand; it is located between, and articulates with, the proximal and distal phalanges.","Hand Digit 5 Middle Phalanx","NCIT:C142300","class"
"http://purl.obolibrary.org/obo/NCIT_C52773","ncit","NCIT","NCIT_C52773","A bone in the fifth and smallest finger from the radial side of the hand.","Hand Digit 5 Phalanx","NCIT:C52773","class"
"http://purl.obolibrary.org/obo/NCIT_C52774","ncit","NCIT","NCIT_C52774","A bone in the fourth finger from the radial side of the hand.","Hand Digit 4 Phalanx","NCIT:C52774","class"
"http://purl.obolibrary.org/obo/NCIT_C52775","ncit","NCIT","NCIT_C52775","A bone in the middle or third finger from the radial side of the hand.","Hand Digit 3 Phalanx","NCIT:C52775","class"
"http://purl.obolibrary.org/obo/NCIT_C52776","ncit","NCIT","NCIT_C52776","A bone in the second finger from the radial side of the hand, next to the thumb","Hand Digit 2 Phalanx","NCIT:C52776","class"
"http://purl.obolibrary.org/obo/NCIT_C52777","ncit","NCIT","NCIT_C52777","A bone in the thick, short finger next to the index finger.","Hand Digit 1 Phalanx","NCIT:C52777","class"
"http://purl.obolibrary.org/obo/NCIT_C52784","ncit","NCIT","NCIT_C52784","The five bones that form the tips of the fingers.","Distal Phalanx of Hand","NCIT:C52784","class"
"http://purl.obolibrary.org/obo/NCIT_C139190","ncit","NCIT","NCIT_C139190","The bone that forms the tip of the second finger, as counted from the thenar side of the hand.","Hand Digit 2 Distal Phalanx","NCIT:C139190","class"
"http://purl.obolibrary.org/obo/NCIT_C139191","ncit","NCIT","NCIT_C139191","The bone that forms the tip of the third finger, as counted from the thenar side of the hand.","Hand Digit 3 Distal Phalanx","NCIT:C139191","class"
"http://purl.obolibrary.org/obo/NCIT_C139192","ncit","NCIT","NCIT_C139192","The bone that forms the tip of the fourth finger, as counted from the thenar side of the hand.","Hand Digit 4 Distal Phalanx","NCIT:C139192","class"
"http://purl.obolibrary.org/obo/NCIT_C139193","ncit","NCIT","NCIT_C139193","The bone that forms the tip of the fifth finger, as counted from the thenar side of the hand.","Hand Digit 5 Distal Phalanx","NCIT:C139193","class"
"http://purl.obolibrary.org/obo/NCIT_C52786","ncit","NCIT","NCIT_C52786","One of five small bones located in the hand that form the base of each finger, and that articulates proximally with the head of a metacarpal bone.","Proximal Phalanx of Hand","NCIT:C52786","class"
"http://purl.obolibrary.org/obo/NCIT_C142304","ncit","NCIT","NCIT_C142304","A long bone in the second finger, as counted from the thenar side of the hand; it is located between, and articulates with, the second metacarpal and the middle phalanx.","Hand Digit 2 Proximal Phalanx","NCIT:C142304","class"
"http://purl.obolibrary.org/obo/NCIT_C142305","ncit","NCIT","NCIT_C142305","A long bone in the third finger, as counted from the thenar side of the hand; it is located between, and articulates with, the third metacarpal and the middle phalanx.","Hand Digit 3 Proximal Phalanx","NCIT:C142305","class"
"http://purl.obolibrary.org/obo/NCIT_C142306","ncit","NCIT","NCIT_C142306","A long bone in the fourth finger, as counted from the thenar side of the hand; it is located between, and articulates with, the fourth metacarpal and the middle phalanx.","Hand Digit 4 Proximal Phalanx","NCIT:C142306","class"
"http://purl.obolibrary.org/obo/NCIT_C142307","ncit","NCIT","NCIT_C142307","A long bone in the fifth finger, as counted from the thenar side of the hand; it is located between, and articulates with, the fifth metacarpal and the middle phalanx.","Hand Digit 5 Proximal Phalanx","NCIT:C142307","class"
"http://purl.obolibrary.org/obo/NCIT_C150848","ncit","NCIT","NCIT_C150848","The long bone in the first finger, as counted from the thenar side of the hand; it is located between, and articulates with, the first metacarpal and the distal phalanx.","Hand Digit 1 Proximal Phalanx","NCIT:C150848","class"
"http://purl.obolibrary.org/obo/NCIT_C32616","ncit","NCIT","NCIT_C32616","A bone that has a thin and flattened shape.","Flat Bone","NCIT:C32616","class"
"http://purl.obolibrary.org/obo/NCIT_C12757","ncit","NCIT","NCIT_C12757","The trapezoidal-shaped bone that forms the back and part of the base of the skull.","Occipital Bone","NCIT:C12757","class"
"http://purl.obolibrary.org/obo/NCIT_C12766","ncit","NCIT","NCIT_C12766","One of two cranial bones that by their union form the sides and roof of the skull.","Parietal Bone","NCIT:C12766","class"
"http://purl.obolibrary.org/obo/NCIT_C12782","ncit","NCIT","NCIT_C12782","Any one of the paired bones, 12 on either side, extending from the thoracic vertebrae toward the median line on the ventral aspect of the trunk. The long curved bones which form the rib cage. Generally, ribs 1 to 7 are connected to the sternum by their costal cartilages and are called true ribs, whereas ribs 8 to 12 are termed false ribs.","Rib","NCIT:C12782","class"
"http://purl.obolibrary.org/obo/NCIT_C52759","ncit","NCIT","NCIT_C52759","The ninth rib counting from the top of the rib cage down.","Rib 9","NCIT:C52759","class"
"http://purl.obolibrary.org/obo/NCIT_C52760","ncit","NCIT","NCIT_C52760","The eighth rib counting from the top of the rib cage down.","Rib 8","NCIT:C52760","class"
"http://purl.obolibrary.org/obo/NCIT_C52761","ncit","NCIT","NCIT_C52761","The seventh rib counting from the top of the rib cage down.","Rib 7","NCIT:C52761","class"
"http://purl.obolibrary.org/obo/NCIT_C52762","ncit","NCIT","NCIT_C52762","The sixth rib counting from the top of the rib cage down.","Rib 6","NCIT:C52762","class"
"http://purl.obolibrary.org/obo/NCIT_C52763","ncit","NCIT","NCIT_C52763","The fifth rib counting from the top of the rib cage down.","Rib 5","NCIT:C52763","class"
"http://purl.obolibrary.org/obo/NCIT_C52764","ncit","NCIT","NCIT_C52764","The fourth rib counting from the top of the rib cage down.","Rib 4","NCIT:C52764","class"
"http://purl.obolibrary.org/obo/NCIT_C52765","ncit","NCIT","NCIT_C52765","The third rib counting from the top of the rib cage down.","Rib 3","NCIT:C52765","class"
"http://purl.obolibrary.org/obo/NCIT_C52766","ncit","NCIT","NCIT_C52766","The second rib counting from the top of the rib cage down.","Rib 2","NCIT:C52766","class"
"http://purl.obolibrary.org/obo/NCIT_C52767","ncit","NCIT","NCIT_C52767","The twelfth rib counting from the top of the rib cage down.","Rib 12","NCIT:C52767","class"
"http://purl.obolibrary.org/obo/NCIT_C52768","ncit","NCIT","NCIT_C52768","The eleventh rib counting from the top of the rib cage down.","Rib 11","NCIT:C52768","class"
"http://purl.obolibrary.org/obo/NCIT_C52769","ncit","NCIT","NCIT_C52769","The tenth rib counting from the top of the rib cage down.","Rib 10","NCIT:C52769","class"
"http://purl.obolibrary.org/obo/NCIT_C52770","ncit","NCIT","NCIT_C52770","The first rib counting from the top of the rib cage down.","Rib 1","NCIT:C52770","class"
"http://purl.obolibrary.org/obo/NCIT_C12793","ncit","NCIT","NCIT_C12793","The long, flat bone connecting with the cartilages of the first seven ribs and the clavicle.","Sternum","NCIT:C12793","class"
"http://purl.obolibrary.org/obo/NCIT_C12783","ncit","NCIT","NCIT_C12783","The flat triangle-shaped bone that connects the humerus with the clavicle in the back of the shoulder.","Scapula","NCIT:C12783","class"
"http://purl.obolibrary.org/obo/NCIT_C176320","ncit","NCIT","NCIT_C176320","Any of the segments of the body of the sternum.","Sternebra","NCIT:C176320","class"
"http://purl.obolibrary.org/obo/NCIT_C186123","ncit","NCIT","NCIT_C186123","A bone of the skull situated between the parietal and supraoccipital bones.","Interparietal Bone","NCIT:C186123","class"
"http://purl.obolibrary.org/obo/NCIT_C32635","ncit","NCIT","NCIT_C32635","A bone of the skull forming the forehead, root of the nose and the roof of both orbits.","Frontal Bone","NCIT:C32635","class"
"http://purl.obolibrary.org/obo/NCIT_C32906","ncit","NCIT","NCIT_C32906","A small rectangular thin plate forming part of the medial orbit wall. It is located posterior to the frontal process of the maxilla and articulates with the inferior nasal concha, ethmoid, frontal, and maxillary bones.","Lacrimal Bone","NCIT:C32906","class"
"http://purl.obolibrary.org/obo/NCIT_C33157","ncit","NCIT","NCIT_C33157","One of two small oblong bones placed side by side at the middle and upper part of the face.","Nasal Bone","NCIT:C33157","class"
"http://purl.obolibrary.org/obo/NCIT_C33897","ncit","NCIT","NCIT_C33897","The union at the zygomaticotemporal suture of the temporal process of the zygomatic bone and zygomatic process of the temporal bone.","Zygomatic Arch","NCIT:C33897","class"
"http://purl.obolibrary.org/obo/NCIT_C63706","ncit","NCIT","NCIT_C63706","Any bone that contributes to the facial structures, except those bones that are part of the braincase.","Facial Bone","NCIT:C63706","class"
"http://purl.obolibrary.org/obo/NCIT_C187837","ncit","NCIT","NCIT_C187837","The portion of the maxillary jaw bone and other facial bones that form the most lateral mid face skeletal structure.","Zygomatic Bone","NCIT:C187837","class"
"http://purl.obolibrary.org/obo/NCIT_C32881","ncit","NCIT","NCIT_C32881","list()","Irregular Bone","NCIT:C32881","class"
"http://purl.obolibrary.org/obo/NCIT_C12797","ncit","NCIT","NCIT_C12797","A large irregular bone situated at the base and side of the skull, connected with the mandible via the temporomandibular joint. The temporal bone consists of the squamous, tympanic and petrous parts. The petrous portion of the temporal bone contains the vestibulocochlear organ of the inner ear.","Temporal Bone","NCIT:C12797","class"
"http://purl.obolibrary.org/obo/NCIT_C12711","ncit","NCIT","NCIT_C12711","A light and spongy bone that is cubical in shape. This bone is positioned at the anterior part of the cranium, sitting between the two orbits, at the roof of the nose. It consists of four parts: a horizontal or cribriform plate; a perpendicular plate; and two lateral masses or labyrinths.","Ethmoid Bone","NCIT:C12711","class"
"http://purl.obolibrary.org/obo/NCIT_C12696","ncit","NCIT","NCIT_C12696","A small bone located at the bottom of the spine. The coccyx is a result of 3-5 fused rudimentary vertebrae.","Coccyx","NCIT:C12696","class"
"http://purl.obolibrary.org/obo/NCIT_C12290","ncit","NCIT","NCIT_C12290","The lower jaw bone holding the lower teeth.","Mandible","NCIT:C12290","class"
"http://purl.obolibrary.org/obo/NCIT_C129430","ncit","NCIT","NCIT_C129430","One of two strong processes of the sphenoid bone, which arise from the sides of the body, and are curved upward, laterally, and backward. The superior or cerebral surface of each greater wing forms part of the middle cranial fossa.","Sphenoid Wing","NCIT:C129430","class"
"http://purl.obolibrary.org/obo/NCIT_C12790","ncit","NCIT","NCIT_C12790","The butterfly-shaped bone located at the base of the skull that helps to form the orbit of the eye.","Sphenoid Bone","NCIT:C12790","class"
